TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_32_43,16,4032.31,3990.26,4051.79,4090.26,4054.87,4037.44,4090.77,4077.44,4091.79,4020.51,4072.82,4115.38,3985.64,4108.72,0
12_32_43,17,4035.9,3992.31,4051.28,4089.23,4050.26,4032.82,4089.23,4075.38,4090.26,4022.05,4074.87,4120,3991.28,4106.67,0
12_32_43,18,4042.56,3994.36,4057.44,4094.36,4054.87,4038.46,4091.28,4076.41,4095.9,4036.92,4080.51,4125.64,3997.44,4109.74,0
12_32_43,19,4034.87,3985.13,4051.28,4088.72,4057.95,4042.05,4091.28,4084.62,4099.49,4031.28,4072.31,4117.95,3987.69,4106.67,0
12_32_43,20,4032.82,3991.28,4043.59,4089.23,4062.56,4044.1,4094.36,4091.28,4098.97,4023.08,4066.15,4118.97,3986.67,4103.59,0
12_32_43,21,4046.15,4011.28,4054.36,4105.13,4075.9,4055.38,4105.13,4094.36,4108.72,4041.03,4080.51,4135.9,4006.15,4111.79,0
12_32_43,22,4047.18,4011.79,4062.56,4106.67,4075.9,4058.97,4106.67,4095.9,4115.9,4050.77,4089.74,4138.46,4012.31,4113.85,0
12_32_43,23,4037.44,3995.9,4055.9,4092.82,4060.51,4044.62,4094.87,4085.64,4103.59,4035.9,4080,4125.64,4004.1,4105.64,0
12_32_43,24,4041.54,3994.87,4052.82,4090.77,4054.36,4034.36,4090.77,4070.77,4090.26,4032.82,4075.38,4123.08,4003.08,4104.1,0
12_32_43,25,4045.64,4001.54,4061.03,4095.38,4060.51,4039.49,4091.28,4067.69,4090.26,4036.92,4078.97,4126.15,4008.72,4106.15,0
12_32_43,26,4040.51,3997.44,4061.03,4094.36,4059.49,4042.05,4084.1,4068.72,4091.79,4028.72,4077.44,4121.54,4008.72,4098.46,0
12_32_43,27,4037.95,3993.85,4054.36,4092.31,4049.74,4034.87,4081.03,4067.69,4090.26,4031.79,4073.33,4114.36,4003.08,4091.79,0
12_32_43,28,4041.03,3994.87,4051.28,4087.18,4049.74,4032.82,4084.62,4069.74,4091.79,4040.51,4074.87,4110.26,3998.46,4094.36,0
12_32_43,29,4040,3991.79,4052.31,4084.1,4055.38,4035.38,4083.08,4072.31,4091.28,4032.31,4075.9,4110.26,3997.95,4094.87,0
12_32_43,30,4039.49,3991.28,4053.33,4088.21,4053.33,4034.87,4082.05,4073.33,4089.74,4029.74,4074.87,4115.38,4003.08,4095.38,0
12_32_43,31,4043.59,3995.9,4054.87,4089.23,4051.79,4035.9,4087.69,4079.49,4093.85,4043.08,4078.97,4120,4012.31,4101.54,0
12_32_43,32,4053.33,4004.62,4062.05,4092.82,4061.54,4043.59,4091.28,4085.64,4101.03,4050.26,4089.74,4123.08,4020,4109.23,0
12_32_43,33,4061.03,4008.21,4067.69,4098.46,4064.1,4046.15,4091.79,4086.67,4101.03,4049.23,4091.79,4128.21,4023.59,4111.79,0
12_32_43,34,4058.97,3997.44,4065.64,4094.36,4056.92,4045.13,4092.31,4086.67,4095.9,4050.26,4082.05,4128.72,4022.56,4109.23,0
12_32_43,35,4054.36,3991.79,4063.08,4091.79,4056.92,4044.62,4089.23,4083.08,4093.33,4047.18,4072.31,4123.59,4013.33,4103.08,0
12_32_43,36,4066.67,4013.33,4064.62,4100,4055.9,4038.97,4081.03,4076.41,4087.18,4037.44,4073.85,4123.08,4007.18,4105.13,0
12_32_43,37,4091.28,4043.59,4072.31,4113.85,4055.38,4036.92,4077.44,4069.74,4077.95,4030.26,4079.49,4130.26,4014.87,4124.1,0
12_32_43,38,4110.77,4059.49,4078.46,4120.51,4061.54,4041.03,4081.54,4065.13,4073.33,4026.67,4078.97,4138.46,4019.49,4137.44,0
12_32_43,39,4119.49,4068.21,4076.92,4118.97,4063.08,4040.51,4081.54,4065.64,4072.31,4028.21,4079.49,4137.44,4006.15,4138.46,0
12_32_43,40,4122.56,4075.9,4074.36,4113.33,4061.54,4040,4080.51,4069.74,4077.44,4039.49,4086.15,4135.9,4005.64,4144.1,0
12_32_43,41,4124.62,4075.38,4079.49,4112.31,4064.1,4046.15,4081.54,4071.28,4083.59,4041.54,4093.33,4142.56,4019.49,4148.21,0
12_32_43,42,4121.03,4069.74,4078.97,4114.87,4064.62,4047.69,4078.97,4065.13,4081.03,4030.26,4090.77,4139.49,4010.26,4141.03,0
12_32_43,43,4114.36,4062.56,4074.36,4111.79,4056.41,4040,4074.36,4061.54,4073.85,4030.26,4075.9,4123.08,3998.97,4135.38,0
12_32_43,44,4111.28,4063.08,4076.92,4104.62,4053.85,4036.41,4076.41,4066.67,4075.9,4039.49,4070.26,4120,4012.82,4136.92,0
12_32_43,45,4117.95,4069.74,4085.13,4105.13,4059.49,4044.1,4085.13,4076.92,4085.64,4042.05,4085.64,4134.87,4027.18,4138.97,0
12_32_43,46,4125.64,4073.33,4094.36,4116.41,4062.56,4050.77,4091.79,4088.72,4092.82,4044.62,4096.41,4140.51,4023.08,4141.54,0
12_32_43,47,4116.41,4064.62,4089.74,4116.41,4055.9,4043.08,4087.69,4087.69,4088.72,4044.1,4088.21,4129.74,4015.38,4132.31,0
12_32_43,48,4103.59,4056.92,4076.92,4104.1,4049.74,4036.92,4079.49,4079.49,4083.08,4038.97,4083.59,4124.1,4018.46,4120.51,0
12_32_43,49,4110.26,4067.18,4079.49,4110.77,4058.46,4045.13,4084.1,4086.67,4089.23,4044.1,4090.77,4133.85,4026.15,4128.21,0
12_32_43,50,4125.64,4078.97,4092.82,4124.62,4067.18,4053.33,4093.85,4098.46,4095.9,4055.38,4103.08,4142.05,4032.31,4142.56,0
12_32_43,51,4126.15,4074.36,4093.33,4118.97,4063.08,4051.28,4089.23,4088.72,4091.28,4054.87,4108.21,4140.51,4030.77,4142.05,0
12_32_43,52,4116.41,4063.59,4085.13,4108.72,4058.46,4043.59,4081.03,4074.87,4083.08,4043.59,4094.87,4136.41,4023.08,4135.9,0
12_32_43,53,4118.97,4065.64,4085.64,4109.23,4062.05,4042.05,4080,4078.97,4082.56,4041.54,4088.21,4136.92,4023.59,4136.92,0
12_32_43,54,4123.59,4068.21,4089.23,4110.26,4062.05,4045.64,4080,4081.03,4082.56,4045.13,4094.36,4138.97,4033.33,4138.97,0
12_32_43,55,4120,4061.54,4090.77,4109.74,4057.44,4046.67,4081.54,4077.95,4084.62,4044.1,4090.26,4138.46,4035.9,4137.95,0
12_32_43,56,4120.51,4063.08,4091.28,4110.26,4059.49,4048.21,4086.15,4085.64,4090.26,4050.77,4085.13,4139.49,4032.82,4136.41,0
12_32_43,57,4120.51,4068.72,4089.23,4108.21,4062.05,4049.23,4086.15,4090.26,4090.77,4056.41,4090.26,4141.54,4032.82,4136.41,0
12_32_43,58,4111.79,4064.62,4089.23,4105.64,4059.49,4047.18,4080.51,4080.51,4083.59,4046.15,4094.36,4141.54,4032.31,4137.44,0
12_32_43,59,4107.18,4057.44,4089.23,4107.69,4057.95,4042.05,4078.46,4074.36,4079.49,4036.41,4092.31,4139.49,4030.77,4132.82,0
12_32_43,60,4107.69,4056.41,4088.21,4107.18,4058.46,4036.92,4078.46,4076.41,4078.97,4043.08,4088.21,4135.9,4026.67,4124.62,0
12_32_43,61,4104.62,4057.44,4089.23,4105.13,4057.44,4037.95,4077.95,4073.33,4074.87,4046.15,4090.26,4132.82,4020.51,4121.03,0
12_32_43,62,4110.26,4063.08,4091.79,4111.28,4060.51,4044.1,4077.95,4071.79,4077.44,4047.18,4102.56,4138.97,4030.77,4127.18,0
12_32_43,63,4123.59,4069.74,4096.41,4119.49,4064.62,4046.15,4077.44,4079.49,4085.64,4056.41,4105.13,4150.26,4048.21,4135.38,0
12_32_43,64,4128.72,4073.33,4105.64,4121.54,4065.13,4048.72,4077.95,4089.23,4090.26,4062.56,4097.44,4153.85,4050.77,4138.97,0
12_32_43,65,4126.15,4074.87,4107.18,4119.49,4065.64,4053.33,4079.49,4091.28,4091.79,4063.08,4098.97,4150.77,4046.67,4136.92,0
12_32_43,66,4125.13,4074.36,4097.95,4116.92,4066.15,4050.77,4081.54,4088.21,4091.79,4059.49,4102.56,4146.67,4043.59,4138.97,0
12_32_43,67,4125.13,4070.77,4095.9,4113.85,4067.18,4048.72,4083.08,4089.23,4091.28,4055.38,4096.92,4139.49,4040,4137.44,0
12_32_43,68,4118.46,4065.64,4097.44,4109.74,4067.69,4054.36,4084.62,4090.26,4091.79,4055.38,4090.77,4134.87,4040,4127.18,0
12_32_43,69,4112.82,4067.69,4092.82,4108.72,4067.18,4053.85,4083.08,4086.67,4091.28,4055.9,4093.85,4134.87,4041.54,4121.03,0
12_32_43,70,4118.46,4072.82,4089.74,4110.77,4064.62,4048.21,4082.05,4086.15,4089.74,4055.38,4099.49,4135.9,4040.51,4128.21,0
