TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_9_56,121,4075.38,4202.56,4194.87,4168.72,4961.54,4136.92,4125.13,4100.51,4134.36,3277.44,4405.64,4168.21,4250.77,4103.08,0
12_9_56,122,4061.03,4189.74,4186.15,4155.38,4955.9,4138.97,4126.67,4098.46,4118.46,3271.28,4398.46,4154.36,4245.64,4081.54,0
12_9_56,123,4064.62,4183.59,4184.62,4152.82,4954.36,4138.97,4135.9,4099.49,4129.23,3270.26,4396.92,4157.44,4244.1,4079.49,0
12_9_56,124,4074.36,4192.31,4186.15,4157.44,4941.03,4138.46,4140.51,4098.97,4157.44,3296.41,4400,4170.77,4248.72,4088.21,0
12_9_56,125,4071.28,4186.15,4185.64,4152.82,4931.28,4139.49,4133.33,4097.95,4155.9,3309.23,4398.46,4169.74,4247.18,4087.69,0
12_9_56,126,4068.21,4169.23,4183.59,4148.72,4928.72,4140.51,4126.67,4097.95,4146.67,3296.92,4392.31,4167.18,4238.97,4085.64,0
12_9_56,127,4070.77,4171.79,4182.56,4152.82,4923.59,4141.03,4127.18,4098.46,4148.21,3285.64,4383.59,4169.74,4229.74,4083.59,0
12_9_56,128,4072.82,4183.59,4181.54,4154.36,4925.13,4138.46,4128.21,4100,4134.87,3276.92,4378.97,4169.74,4222.05,4075.9,0
12_9_56,0,4072.82,4184.1,4182.05,4152.82,4924.1,4133.85,4123.59,4099.49,4119.49,3269.23,4378.97,4169.23,4219.49,4073.33,0
12_9_56,1,4073.85,4182.56,4181.54,4152.82,4911.79,4126.15,4115.38,4098.46,4122.05,3264.1,4371.79,4164.1,4214.87,4076.92,0
12_9_56,2,4081.03,4187.18,4182.56,4150.77,4903.59,4122.05,4113.85,4098.46,4123.08,3270.77,4362.05,4161.03,4204.62,4076.92,0
12_9_56,3,4090.77,4188.21,4185.13,4150.77,4902.05,4128.21,4117.95,4098.97,4117.44,3288.72,4357.95,4164.62,4199.49,4075.9,0
12_9_56,4,4093.33,4184.62,4183.59,4151.28,4897.95,4135.9,4118.46,4098.46,4128.21,3307.69,4353.85,4171.28,4205.64,4078.97,0
12_9_56,5,4082.56,4173.33,4178.46,4144.1,4885.64,4137.95,4119.49,4098.46,4146.67,3313.85,4341.54,4166.15,4200,4075.9,0
12_9_56,6,4071.28,4157.44,4171.79,4129.74,4864.1,4137.44,4122.05,4098.46,4142.56,3302.05,4326.67,4151.28,4184.62,4061.54,0
12_9_56,7,4065.13,4154.87,4166.15,4122.05,4850.77,4137.44,4116.41,4098.46,4119.49,3277.95,4315.9,4143.08,4178.46,4049.23,0
12_9_56,8,4071.79,4166.15,4171.28,4129.74,4860,4137.95,4113.33,4098.46,4109.74,3264.62,4318.97,4149.74,4181.54,4059.49,0
12_9_56,9,4087.18,4176.41,4178.46,4138.97,4866.67,4139.49,4122.56,4098.46,4118.97,3271.79,4338.97,4162.56,4192.31,4080.51,0
12_9_56,10,4094.36,4183.59,4180,4142.05,4863.59,4142.56,4125.13,4098.46,4130.26,3289.23,4352.31,4172.31,4203.08,4089.23,0
12_9_56,11,4092.31,4183.59,4178.97,4140,4859.49,4143.59,4117.44,4098.46,4138.97,3300.51,4343.08,4175.38,4203.59,4086.67,0
12_9_56,12,4092.31,4175.38,4175.9,4132.82,4838.97,4140.51,4115.9,4098.46,4137.95,3303.08,4326.15,4170.26,4199.49,4083.08,0
12_9_56,13,4096.41,4168.21,4177.44,4129.23,4820.51,4136.41,4115.38,4098.97,4122.56,3313.85,4324.62,4166.67,4200.51,4083.08,0
12_9_56,14,4096.92,4170.77,4176.92,4133.85,4828.72,4137.95,4108.21,4098.46,4122.05,3320,4326.67,4169.23,4203.08,4086.15,0
12_9_56,15,4092.82,4178.46,4170.26,4135.38,4829.74,4142.05,4109.74,4098.46,4144.1,3273.85,4316.92,4167.18,4195.38,4085.64,0
12_9_56,16,4100,4177.44,4170.77,4133.85,4813.85,4143.59,4121.54,4098.97,4141.03,3196.92,4315.38,4169.74,4189.23,4089.23,0
12_9_56,17,4106.15,4172.31,4176.41,4138.97,4809.23,4141.54,4120,4099.49,4112.82,3156.41,4318.97,4174.36,4184.62,4091.79,0
12_9_56,18,4097.95,4173.33,4169.23,4134.87,4800,4137.95,4107.18,4098.97,4113.85,3165.13,4305.64,4166.15,4174.36,4082.05,0
12_9_56,19,4090.77,4174.87,4161.54,4122.05,4780.51,4137.95,4104.1,4100,4127.18,3181.54,4294.87,4154.87,4168.72,4073.85,0
12_9_56,20,4086.67,4164.62,4161.03,4118.97,4782.05,4137.95,4106.67,4099.49,4117.44,3181.03,4294.36,4152.82,4165.64,4071.28,0
12_9_56,21,4083.08,4158.46,4161.03,4120,4783.59,4136.92,4104.1,4097.44,4106.15,3184.1,4284.62,4151.79,4155.38,4065.13,0
12_9_56,22,4088.21,4162.56,4166.67,4118.97,4766.15,4136.41,4105.64,4098.46,4116.92,3211.28,4275.38,4153.33,4153.33,4064.62,0
12_9_56,23,4091.28,4163.08,4168.21,4120.51,4761.54,4141.03,4110.26,4099.49,4134.87,3240,4280,4155.9,4156.92,4066.67,0
12_9_56,24,4083.59,4166.67,4163.59,4122.56,4765.13,4146.15,4108.72,4098.97,4132.31,3238.97,4275.9,4152.31,4144.1,4060,0
12_9_56,25,4085.13,4172.31,4164.62,4123.08,4750.26,4145.64,4107.18,4098.97,4112.31,3228.21,4262.05,4148.72,4136.92,4056.92,0
12_9_56,26,4093.85,4170.26,4168.72,4123.59,4745.13,4141.03,4108.21,4098.46,4109.23,3243.08,4261.03,4152.31,4149.74,4062.05,0
12_9_56,27,4091.28,4164.62,4163.59,4123.08,4753.33,4138.97,4108.21,4098.46,4127.18,3269.23,4268.72,4155.9,4151.28,4061.54,0
12_9_56,28,4088.21,4168.72,4163.59,4124.62,4742.56,4142.05,4108.21,4099.49,4123.59,3271.28,4266.67,4154.87,4139.49,4059.49,0
12_9_56,29,4091.28,4168.72,4167.18,4126.67,4728.72,4142.05,4105.64,4098.46,4105.64,3265.64,4260.51,4152.31,4137.44,4060,0
12_9_56,30,4092.31,4156.92,4167.18,4124.62,4732.31,4137.95,4103.08,4096.92,4113.33,3289.23,4260,4152.82,4145.13,4057.44,0
12_9_56,31,4091.79,4156.41,4165.64,4122.05,4724.62,4140.51,4106.67,4097.95,4129.23,3319.49,4264.1,4154.87,4152.82,4059.49,0
12_9_56,32,4094.87,4168.72,4167.18,4123.08,4702.56,4149.23,4110.26,4098.97,4125.64,3325.64,4261.54,4154.87,4153.33,4065.64,0
12_9_56,33,4100,4170.77,4164.1,4124.1,4707.18,4153.85,4107.69,4097.95,4118.97,3331.28,4252.31,4153.85,4146.67,4066.15,0
12_9_56,34,4103.59,4165.64,4163.59,4124.1,4724.1,4152.31,4104.1,4097.44,4122.56,3350.26,4247.69,4155.9,4145.13,4064.1,0
12_9_56,35,4105.64,4172.31,4167.69,4124.62,4713.85,4152.82,4107.18,4097.95,4124.62,3368.72,4252.31,4160,4148.72,4069.23,0
12_9_56,36,4105.64,4171.28,4165.64,4126.15,4693.33,4151.28,4108.72,4098.97,4119.49,3377.44,4249.74,4158.46,4145.64,4070.77,0
