TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_27_13,35,4092.31,4097.44,4095.9,4095.9,4107.18,4097.95,4092.31,4092.31,4090.26,4085.64,4090.77,4109.23,4076.41,4107.69,0
12_27_13,36,4089.74,4094.36,4092.82,4088.72,4111.79,4106.15,4095.38,4090.77,4087.18,4085.64,4090.77,4106.67,4069.23,4109.23,0
12_27_13,37,4092.31,4097.44,4092.31,4095.9,4110.26,4107.18,4096.41,4088.21,4079.49,4077.95,4088.72,4105.13,4068.21,4108.72,0
12_27_13,38,4097.44,4102.05,4094.87,4104.1,4108.72,4105.13,4096.41,4089.74,4079.49,4072.82,4090.77,4105.64,4073.85,4109.23,0
12_27_13,39,4098.46,4102.05,4097.95,4101.54,4107.69,4097.95,4094.36,4092.82,4086.15,4080.51,4090.77,4107.69,4072.82,4107.69,0
12_27_13,40,4098.97,4104.1,4103.08,4098.46,4102.05,4089.74,4089.74,4091.28,4088.72,4093.85,4091.28,4110.77,4075.38,4110.77,0
12_27_13,41,4102.05,4103.59,4104.62,4096.92,4103.59,4092.82,4090.26,4088.72,4086.67,4091.79,4095.9,4108.72,4084.62,4115.38,0
12_27_13,42,4104.62,4096.41,4101.54,4095.9,4110.77,4099.49,4094.36,4091.28,4088.72,4086.15,4096.92,4105.64,4083.59,4110.77,0
12_27_13,43,4101.03,4096.41,4105.64,4099.49,4111.28,4097.44,4096.92,4095.38,4095.38,4094.36,4094.87,4107.18,4076.92,4108.21,0
12_27_13,44,4094.36,4096.92,4105.13,4096.41,4108.21,4093.33,4095.9,4096.92,4098.46,4102.05,4095.38,4106.67,4074.87,4110.26,0
12_27_13,45,4092.82,4094.87,4095.38,4088.72,4106.15,4091.79,4092.82,4090.77,4091.79,4094.87,4093.85,4103.59,4073.33,4107.18,0
12_27_13,46,4100,4101.54,4096.41,4095.9,4107.18,4092.82,4090.77,4089.23,4088.21,4088.72,4093.85,4105.13,4074.36,4110.77,0
12_27_13,47,4107.18,4109.74,4103.59,4106.15,4107.18,4094.36,4093.33,4101.03,4098.46,4098.46,4101.54,4112.82,4077.95,4121.03,0
12_27_13,48,4105.64,4109.23,4098.97,4104.62,4108.72,4097.95,4094.87,4108.21,4106.15,4101.54,4106.67,4117.95,4077.44,4124.1,0
12_27_13,49,4105.64,4107.69,4102.05,4105.64,4113.85,4105.64,4095.38,4106.15,4107.18,4096.41,4107.69,4120.51,4080,4124.62,0
12_27_13,50,4111.79,4107.69,4111.79,4110.77,4114.36,4106.15,4096.92,4107.18,4107.18,4104.1,4108.72,4124.62,4086.67,4131.28,0
12_27_13,51,4110.26,4106.15,4101.03,4101.54,4108.21,4096.92,4095.38,4100.51,4100.51,4110.77,4102.56,4118.97,4083.59,4126.67,0
12_27_13,52,4104.62,4105.13,4091.79,4093.33,4103.08,4094.87,4092.31,4088.72,4089.74,4100.51,4098.97,4109.23,4075.38,4116.92,0
12_27_13,53,4108.72,4107.69,4102.05,4101.54,4108.72,4101.03,4094.36,4093.85,4090.77,4089.74,4105.64,4116.41,4078.46,4120,0
12_27_13,54,4112.31,4112.31,4105.13,4108.72,4114.87,4101.54,4101.03,4107.69,4100,4097.95,4109.74,4126.67,4083.08,4121.54,0
12_27_13,55,4106.67,4107.18,4097.95,4104.62,4109.23,4097.44,4099.49,4106.15,4100,4106.67,4107.69,4116.92,4076.41,4113.85,0
12_27_13,56,4103.59,4096.41,4100,4098.46,4100,4095.38,4092.31,4094.36,4094.36,4096.92,4104.1,4109.23,4073.85,4108.72,0
12_27_13,57,4106.15,4095.9,4100,4098.46,4105.13,4095.38,4095.38,4095.9,4097.95,4092.31,4101.54,4115.9,4087.18,4108.21,0
12_27_13,58,4105.13,4094.87,4091.79,4097.95,4113.33,4093.85,4099.49,4104.62,4105.64,4103.08,4096.92,4114.36,4095.9,4105.64,0
12_27_13,59,4102.05,4090.26,4096.92,4093.85,4109.23,4092.82,4095.9,4103.08,4104.62,4103.59,4095.38,4106.15,4094.36,4105.64,0
12_27_13,60,4105.13,4097.95,4106.67,4095.38,4104.62,4094.36,4096.41,4096.41,4101.54,4089.74,4098.46,4109.74,4100,4108.21,0
12_27_13,61,4105.64,4100,4097.95,4096.41,4105.13,4092.31,4095.38,4093.33,4101.03,4087.18,4096.41,4112.31,4108.21,4104.62,0
12_27_13,62,4100.51,4094.36,4090.26,4095.9,4105.64,4089.74,4089.74,4091.79,4097.44,4090.77,4089.23,4106.15,4107.69,4103.08,0
12_27_13,63,4106.15,4100,4101.54,4101.03,4109.74,4096.92,4097.95,4095.38,4104.62,4096.92,4093.33,4109.23,4111.79,4112.82,0
12_27_13,64,4109.74,4100.51,4104.1,4100.51,4112.31,4098.97,4107.69,4098.46,4112.82,4101.54,4097.95,4112.31,4114.87,4112.82,0
12_27_13,65,4095.9,4087.18,4091.28,4090.77,4107.18,4090.77,4098.97,4090.77,4100.51,4087.18,4084.62,4103.59,4105.64,4099.49,0
12_27_13,66,4093.33,4086.15,4093.33,4090.26,4104.62,4091.79,4094.36,4087.69,4093.85,4077.95,4078.46,4103.59,4106.67,4098.46,0
12_27_13,67,4106.67,4092.82,4103.59,4092.82,4107.18,4096.41,4101.54,4093.85,4105.13,4089.74,4090.77,4110.26,4116.92,4109.23,0
12_27_13,68,4110.26,4089.23,4100.51,4089.23,4107.69,4092.31,4100.51,4093.33,4108.21,4094.36,4092.82,4109.74,4115.9,4109.23,0
12_27_13,69,4106.15,4088.21,4097.95,4089.23,4108.21,4091.28,4094.36,4092.31,4103.59,4085.64,4088.72,4112.31,4114.87,4105.64,0
12_27_13,70,4108.21,4091.79,4106.15,4093.85,4109.74,4095.9,4094.36,4097.44,4111.28,4089.74,4095.9,4122.05,4123.59,4116.41,0
12_27_13,71,4108.21,4092.82,4110.26,4094.87,4109.74,4097.44,4093.33,4096.92,4122.05,4098.46,4106.15,4124.62,4126.15,4124.1,0
12_27_13,72,4108.21,4094.36,4105.64,4096.92,4112.31,4097.44,4094.36,4091.28,4119.49,4095.38,4108.21,4122.56,4126.15,4118.97,0
12_27_13,73,4108.72,4091.28,4105.13,4096.92,4113.85,4093.85,4097.44,4090.26,4110.26,4090.77,4101.54,4116.41,4125.64,4113.33,0
12_27_13,74,4099.49,4089.23,4105.13,4094.36,4107.69,4089.74,4095.38,4091.28,4105.13,4088.21,4092.82,4108.21,4115.38,4110.26,0
12_27_13,75,4093.85,4092.82,4101.03,4093.33,4104.1,4096.41,4096.41,4089.74,4106.15,4088.72,4090.77,4105.64,4112.82,4107.18,0
12_27_13,76,4099.49,4095.9,4100.51,4094.36,4111.79,4103.08,4103.08,4091.79,4109.23,4086.15,4092.82,4103.59,4118.97,4105.64,0
12_27_13,77,4097.44,4092.82,4099.49,4092.31,4115.38,4100,4108.21,4096.41,4108.21,4077.95,4090.26,4093.85,4110.77,4104.62,0
12_27_13,78,4089.23,4083.08,4094.87,4087.69,4106.67,4093.33,4106.15,4094.36,4104.62,4077.95,4087.18,4090.26,4101.03,4101.54,0
