TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
19_54_33,101,3937.95,4184.1,4106.67,4090.77,3987.18,3868.72,4178.97,4003.59,4196.92,4107.69,3883.59,4116.92,4156.92,4214.87,0
19_54_33,102,3925.64,4161.03,4082.56,4075.9,3975.9,3850.26,4168.21,3996.41,4186.67,4099.49,3863.59,4095.9,4130.77,4202.05,0
19_54_33,103,3906.15,4139.49,4056.41,4061.03,3957.44,3826.15,4150.77,3980.51,4164.62,4092.31,3832.82,4057.95,4107.69,4178.46,0
19_54_33,104,3907.18,4138.97,4087.18,4056.41,3943.59,3813.33,4146.67,3967.69,4144.1,4070.77,3796.41,4097.44,4107.69,4172.31,0
19_54_33,105,3915.9,4156.92,4085.13,4061.03,3958.46,3830.26,4158.97,3979.49,4159.49,4081.03,3793.33,4089.74,4129.74,4177.95,0
19_54_33,106,3938.46,4163.08,4115.38,4076.41,3974.87,3843.08,4176.41,3999.49,4177.95,4103.08,3809.23,4120.51,4140,4195.38,0
19_54_33,107,3954.36,4163.59,4130.26,4095.9,3987.69,3861.03,4181.54,4008.21,4189.23,4113.85,3818.46,4135.9,4143.59,4210.26,0
19_54_33,108,3947.18,4150.77,4126.15,4093.33,3981.54,3858.46,4166.15,3994.36,4181.54,4100,3781.54,4126.67,4129.23,4199.49,0
19_54_33,109,3923.08,4140,4112.82,4075.38,3963.59,3820,4145.64,3973.33,4155.38,4077.44,3733.33,4114.36,4110.26,4171.79,0
19_54_33,110,3914.87,4152.31,4107.18,4073.85,3961.54,3802.56,4142.05,3973.33,4143.08,4074.87,3730.26,4113.33,4112.82,4165.64,0
19_54_33,111,3934.87,4161.03,4124.1,4086.67,3975.9,3824.62,4154.36,3988.21,4157.95,4095.9,3736.92,4133.85,4125.64,4184.1,0
19_54_33,112,3961.54,4159.49,4133.33,4100,3995.38,3847.18,4168.72,4000,4181.54,4122.56,3730.77,4143.59,4154.87,4201.54,0
19_54_33,113,3975.9,4172.82,4142.05,4107.69,4001.54,3853.85,4175.9,4003.08,4185.13,4128.72,3733.85,4150.26,4177.44,4208.72,0
19_54_33,114,3966.67,4180.51,4137.44,4098.97,3987.69,3852.31,4170.26,3996.92,4171.28,4118.97,3724.1,4141.54,4162.05,4197.44,0
19_54_33,115,3955.38,4163.59,4128.72,4083.59,3970.77,3838.46,4160,3989.23,4164.62,4104.62,3687.69,4135.38,4138.97,4180.51,0
19_54_33,116,3956.41,4148.72,4129.23,4085.13,3972.31,3834.36,4159.49,3987.18,4171.79,4094.87,3668.72,4138.46,4134.36,4178.46,0
19_54_33,117,3958.97,4145.13,4137.44,4088.72,3981.03,3844.1,4164.62,3987.18,4166.15,4098.46,3657.95,4145.64,4125.13,4181.03,0
19_54_33,118,3962.56,4137.44,4140.51,4081.03,3981.03,3837.95,4161.54,3985.64,4157.95,4106.15,3641.54,4149.23,4122.05,4175.9,0
19_54_33,119,3976.41,4128.72,4152.31,4087.18,3980.51,3823.08,4160,3985.64,4161.03,4103.59,3641.54,4158.97,4139.49,4175.38,0
19_54_33,120,3991.79,4146.15,4174.87,4102.05,3986.67,3831.79,4169.23,3987.69,4162.05,4105.13,3636.92,4177.44,4145.64,4183.59,0
19_54_33,121,3998.46,4167.18,4197.44,4098.97,3984.1,3842.05,4170.26,3986.67,4153.85,4106.15,3616.41,4200,4135.38,4190.77,0
19_54_33,122,3997.95,4156.41,4225.13,4090.77,3971.28,3823.08,4156.92,3978.97,4136.92,4085.64,3595.38,4225.13,4126.15,4191.28,0
19_54_33,123,3998.46,4144.62,4245.64,4102.05,3970.26,3814.87,4149.74,3973.33,4129.23,4075.38,3587.18,4242.05,4122.56,4188.21,0
19_54_33,124,4002.56,4140,4250.77,4107.18,3969.74,3824.1,4151.28,3970.26,4124.62,4080,3578.97,4255.38,4113.33,4184.62,0
19_54_33,125,3999.49,4122.05,4241.54,4086.15,3962.56,3814.87,4146.15,3962.56,4121.54,4074.87,3566.67,4251.28,4101.54,4177.44,0
19_54_33,126,3994.87,4116.41,4235.9,4076.41,3962.56,3798.97,4140.51,3960.51,4124.62,4076.92,3562.05,4249.74,4101.54,4174.36,0
19_54_33,127,3997.95,4144.1,4226.15,4087.69,3972.31,3807.18,4143.59,3970.26,4128.21,4091.28,3565.64,4242.56,4125.64,4175.9,0
19_54_33,128,4006.67,4159.49,4222.05,4095.9,3980,3822.05,4143.59,3974.36,4120.51,4089.23,3562.05,4239.49,4140.51,4179.49,0
19_54_33,0,4012.31,4149.23,4225.64,4097.95,3985.64,3825.64,4137.95,3971.28,4115.9,4080,3555.9,4240,4126.67,4182.05,0
19_54_33,1,4012.82,4138.46,4231.79,4094.87,3985.64,3822.56,4140,3972.82,4121.54,4080,3558.97,4250.26,4115.9,4182.56,0
19_54_33,2,4001.54,4139.49,4204.62,4082.56,3980,3824.62,4141.54,3974.36,4118.46,4081.54,3548.72,4230.77,4122.05,4177.44,0
19_54_33,3,3987.69,4151.28,4165.64,4075.38,3983.59,3830.26,4136.41,3972.82,4113.85,4083.08,3529.74,4195.38,4127.69,4171.79,0
19_54_33,4,3993.85,4164.1,4147.69,4089.23,4010.77,3842.05,4144.1,3980,4128.21,4096.92,3533.85,4172.82,4141.03,4173.85,0
19_54_33,5,4006.15,4160,4147.18,4102.05,4029.23,3858.97,4160,3992.82,4146.67,4110.26,3546.67,4169.23,4152.31,4180,0
19_54_33,6,3996.92,4143.59,4135.9,4089.23,4018.46,3864.1,4156.92,3993.33,4149.23,4111.28,3545.13,4163.08,4137.95,4171.79,0
19_54_33,7,3986.15,4149.74,4130.77,4073.33,4010.26,3858.46,4149.74,3989.23,4142.05,4104.62,3527.69,4157.44,4128.72,4163.08,0
19_54_33,8,3996.41,4173.85,4140,4082.05,4028.21,3875.9,4160.51,3998.97,4146.67,4110.77,3516.41,4162.05,4149.23,4173.33,0
19_54_33,9,4000.51,4160.51,4137.44,4089.74,4030.77,3883.59,4157.44,3997.44,4141.54,4110.26,3509.23,4158.97,4152.82,4173.33,0
19_54_33,10,3985.13,4124.62,4120,4080.51,4005.13,3843.59,4131.28,3974.87,4122.56,4093.33,3491.79,4141.54,4135.9,4146.67,0
19_54_33,11,3982.05,4120.51,4115.38,4081.54,3997.44,3829.23,4132.31,3973.33,4125.13,4088.72,3482.56,4134.87,4125.13,4140.51,0
19_54_33,12,3995.38,4138.46,4125.13,4091.79,4010.77,3863.59,4155.9,3991.28,4136.92,4097.44,3484.1,4147.18,4120,4158.97,0
19_54_33,13,3996.92,4146.15,4122.56,4092.31,4018.46,3874.36,4158.46,3992.31,4131.79,4101.03,3480,4141.54,4130.77,4162.56,0
19_54_33,14,3991.28,4136.41,4117.95,4085.64,4015.9,3861.54,4149.23,3983.08,4122.05,4097.95,3470.77,4132.82,4144.62,4156.92,0
19_54_33,15,3984.62,4116.92,4115.38,4080,4007.18,3861.54,4148.21,3982.56,4121.54,4095.38,3468.21,4128.21,4132.82,4152.31,0
19_54_33,16,3971.28,4121.54,4110.77,4071.79,3995.9,3848.21,4143.59,3977.95,4116.41,4088.72,3461.54,4124.62,4112.31,4142.05,0
19_54_33,17,3973.33,4160.51,4108.72,4073.85,4010.77,3852.31,4145.64,3984.1,4131.28,4103.59,3464.1,4123.08,4133.85,4148.72,0
19_54_33,18,4004.62,4166.15,4126.15,4093.85,4042.56,3899.49,4162.56,4008.72,4166.67,4144.62,3484.62,4140.51,4181.54,4172.82,0
19_54_33,19,4000.51,4129.74,4113.85,4088.21,4033.33,3892.31,4156.92,3999.49,4156.92,4135.38,3473.33,4128.21,4171.28,4160,0
19_54_33,20,3967.18,4121.03,4089.74,4063.08,4005.64,3834.87,4138.97,3971.79,4119.49,4080.51,3435.9,4105.13,4125.64,4129.74,0
19_54_33,21,3981.03,4149.74,4095.9,4074.87,4025.64,3851.28,4148.21,3984.62,4128.21,4087.69,3440.51,4109.23,4137.44,4143.08,0
19_54_33,22,4016.41,4157.44,4121.54,4101.54,4052.82,3895.38,4162.05,4006.15,4150.77,4137.44,3462.05,4130.26,4173.33,4169.23,0
19_54_33,23,4011.79,4144.62,4116.41,4096.92,4043.59,3882.56,4151.28,3995.9,4146.67,4134.87,3456.92,4122.05,4169.23,4164.1,0
19_54_33,24,4002.56,4139.49,4102.56,4082.05,4036.92,3874.87,4149.23,3987.69,4145.13,4111.28,3448.72,4110.26,4151.28,4151.28,0
19_54_33,25,4010.77,4143.08,4101.03,4083.08,4050.26,3904.1,4166.15,3990.26,4147.69,4117.95,3442.56,4111.79,4142.05,4148.72,0
19_54_33,26,4012.82,4153.85,4103.08,4086.15,4054.36,3907.69,4167.18,3987.18,4138.46,4119.49,3427.18,4111.28,4136.41,4150.26,0
19_54_33,27,4009.74,4155.38,4098.97,4082.05,4050.26,3886.67,4158.46,3993.33,4141.54,4115.9,3431.79,4105.13,4148.72,4153.33,0
19_54_33,28,4000.51,4145.64,4087.69,4073.33,4051.79,3883.59,4155.38,3994.87,4144.62,4123.59,3435.9,4098.46,4158.97,4147.18,0
19_54_33,29,3985.64,4136.92,4078.97,4067.69,4051.28,3888.72,4158.97,3984.62,4133.33,4126.15,3409.23,4094.36,4144.62,4131.28,0
19_54_33,30,3988.72,4135.9,4078.97,4070.77,4050.77,3887.18,4165.64,3989.23,4137.44,4122.56,3397.44,4090.26,4132.82,4127.69,0
19_54_33,31,4003.59,4146.15,4089.74,4076.92,4054.87,3885.13,4169.23,4003.59,4154.87,4123.59,3410.77,4093.85,4137.44,4138.46,0
19_54_33,32,4003.08,4147.18,4089.23,4073.33,4058.46,3889.74,4162.05,3998.46,4152.31,4125.64,3407.69,4089.74,4149.74,4139.49,0
19_54_33,33,4002.05,4129.23,4089.74,4076.92,4071.28,3903.08,4161.03,3988.21,4140.51,4125.64,3401.54,4090.26,4161.54,4139.49,0
19_54_33,34,4011.79,4130.77,4093.85,4092.82,4087.69,3920.51,4172.82,3993.85,4147.18,4132.31,3418.97,4090.26,4162.05,4146.67,0
19_54_33,35,4003.08,4146.15,4087.69,4083.08,4072.31,3911.79,4162.56,3990.77,4142.56,4126.67,3413.85,4085.13,4139.49,4138.97,0
19_54_33,36,3980.51,4143.59,4061.54,4055.38,4048.72,3887.69,4144.62,3980.51,4128.21,4113.33,3381.03,4062.56,4125.64,4118.46,0
19_54_33,37,3988.21,4143.08,4058.97,4073.33,4063.59,3902.05,4158.97,3993.85,4140.51,4123.59,3384.62,4060.51,4147.69,4125.13,0
19_54_33,38,4007.69,4152.31,4066.15,4106.15,4093.33,3935.38,4173.85,4012.82,4164.1,4147.69,3413.85,4065.13,4167.69,4144.62,0
19_54_33,39,4006.15,4155.9,4049.74,4090.26,4093.85,3937.44,4166.67,4011.79,4173.33,4155.9,3413.33,4050.26,4165.64,4143.08,0
19_54_33,40,3994.36,4162.56,4018.46,4063.59,4087.18,3928.72,4162.56,4009.74,4177.95,4160.51,3411.28,4016.92,4175.9,4132.82,0
19_54_33,41,3992.31,4163.08,4029.74,4070.26,4085.64,3927.69,4163.08,4009.74,4170.26,4158.97,3413.33,4019.49,4183.08,4131.28,0
19_54_33,42,4001.54,4146.15,4070.77,4086.15,4082.05,3922.56,4159.49,3996.41,4154.36,4142.05,3395.9,4054.87,4169.74,4135.9,0
19_54_33,43,4014.36,4137.95,4087.69,4093.33,4081.03,3915.9,4161.54,3992.31,4152.31,4134.36,3388.72,4073.33,4161.54,4145.13,0
19_54_33,44,4014.36,4149.23,4075.9,4094.36,4086.15,3924.1,4166.15,4004.1,4157.95,4140,3398.97,4063.59,4163.59,4148.72,0
19_54_33,45,4003.08,4153.85,4074.87,4086.15,4085.64,3929.23,4162.05,4004.1,4155.38,4135.9,3394.36,4059.49,4158.46,4140.51,0
19_54_33,46,3996.41,4146.15,4069.23,4078.97,4081.03,3922.56,4158.97,3998.97,4154.87,4135.38,3387.69,4055.38,4145.13,4132.82,0
19_54_33,47,3997.44,4145.64,4037.44,4087.69,4092.82,3930.26,4164.62,4011.28,4168.21,4151.28,3402.56,4025.13,4152.82,4133.85,0
19_54_33,48,4001.03,4164.1,4020,4093.33,4101.03,3943.59,4170.77,4023.59,4173.33,4160.51,3408.21,4006.15,4183.08,4136.92,0
19_54_33,49,4006.67,4166.67,4041.03,4089.74,4088.72,3937.95,4169.74,4012.82,4161.54,4153.85,3397.44,4024.1,4191.79,4139.49,0
19_54_33,50,4015.9,4147.18,4080,4087.69,4081.03,3928.21,4165.64,4000.51,4155.38,4144.62,3391.79,4062.05,4168.72,4145.13,0
19_54_33,51,4025.64,4150.77,4101.54,4091.79,4086.67,3940,4170.77,4011.28,4160,4144.1,3403.08,4083.08,4160.51,4154.87,0
19_54_33,52,4034.36,4162.56,4114.36,4096.41,4090.26,3948.72,4175.9,4017.95,4149.23,4140,3411.79,4096.41,4170.26,4163.08,0
19_54_33,53,4032.31,4149.23,4113.85,4088.72,4082.56,3931.79,4169.74,4001.54,4134.36,4128.72,3394.87,4091.79,4166.15,4151.79,0
