TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_0_16,100,3941.54,4142.56,4104.62,4030.77,4124.62,4138.97,4062.05,4075.38,4109.74,4120.51,4143.08,4243.59,4257.95,4401.54,0
12_0_16,101,3936.92,4127.18,4106.67,4013.85,4099.49,4132.31,4067.69,4060,4115.9,4114.87,4137.95,4230.26,4240.51,4382.05,0
12_0_16,102,3940,4125.13,4111.79,4013.33,4107.69,4132.82,4065.64,4067.69,4112.31,4108.21,4134.36,4230.77,4244.1,4372.82,0
12_0_16,103,3941.03,4128.21,4118.46,4026.67,4129.74,4137.44,4042.56,4072.31,4104.62,4106.67,4125.64,4239.49,4243.08,4365.13,0
12_0_16,104,3938.46,4133.85,4123.08,4032.31,4128.72,4140,4023.08,4067.69,4120.51,4125.13,4135.9,4244.62,4233.85,4361.54,0
12_0_16,105,3941.54,4140.51,4126.67,4032.82,4121.03,4144.62,4021.54,4080.51,4135.9,4145.64,4163.08,4250.77,4240.51,4368.72,0
12_0_16,106,3946.15,4145.64,4128.21,4040.51,4128.72,4146.15,4020,4094.36,4127.69,4134.36,4171.28,4260.51,4249.74,4371.28,0
12_0_16,107,3947.69,4147.18,4127.18,4045.64,4135.38,4139.49,4013.33,4091.79,4125.13,4123.59,4165.13,4262.56,4245.64,4362.56,0
12_0_16,108,3942.05,4138.46,4119.49,4039.49,4126.67,4137.95,3994.87,4084.62,4122.56,4121.03,4158.46,4253.33,4234.36,4352.31,0
12_0_16,109,3933.85,4125.13,4111.79,4024.1,4109.74,4138.97,3956.92,4078.46,4104.62,4093.85,4145.64,4245.64,4221.54,4341.03,0
12_0_16,110,3924.62,4113.85,4104.1,3995.9,4102.05,4134.87,3930.26,4076.41,4104.1,4091.79,4143.08,4244.62,4211.79,4328.72,0
12_0_16,111,3912.31,4108.72,4094.36,3989.23,4109.23,4133.85,3948.21,4075.38,4113.33,4112.31,4153.85,4246.67,4207.18,4315.9,0
12_0_16,112,3902.56,4121.03,4082.05,4026.15,4126.15,4140.51,3986.15,4077.44,4106.67,4091.79,4149.74,4242.56,4202.05,4298.46,0
12_0_16,113,3907.69,4144.1,4077.95,4054.36,4141.54,4143.59,4005.64,4085.64,4111.28,4076.41,4143.59,4235.38,4202.56,4292.82,0
12_0_16,114,3919.49,4154.87,4080.51,4042.05,4133.33,4139.49,4013.85,4090.26,4126.15,4106.67,4160,4239.49,4214.36,4300,0
12_0_16,115,3926.15,4153.85,4081.03,4027.69,4120.51,4138.46,4034.87,4089.23,4115.9,4116.41,4175.9,4249.74,4222.56,4301.54,0
12_0_16,116,3932.31,4147.69,4082.56,4026.67,4124.62,4146.15,4067.69,4090.77,4100.51,4098.46,4169.23,4249.23,4217.44,4292.31,0
12_0_16,117,3939.49,4141.03,4085.13,4021.03,4127.18,4150.26,4085.13,4091.28,4110.26,4105.13,4167.18,4250.26,4206.15,4284.62,0
12_0_16,118,3945.13,4145.64,4090.26,4019.49,4127.69,4143.08,4071.79,4087.18,4126.67,4115.9,4176.41,4263.59,4199.49,4281.54,0
12_0_16,119,3946.15,4156.92,4089.74,4026.67,4132.82,4135.38,4059.49,4085.13,4126.15,4108.72,4166.15,4261.54,4189.74,4274.36,0
12_0_16,120,3942.56,4153.33,4093.85,4029.74,4127.69,4137.44,4065.13,4083.59,4112.31,4090.26,4149.23,4246.67,4173.33,4262.05,0
12_0_16,121,3942.05,4142.56,4102.56,4025.13,4122.56,4143.59,4064.62,4080.51,4105.64,4077.95,4150.77,4245.64,4165.64,4253.33,0
12_0_16,122,3943.08,4140,4105.64,4016.92,4125.13,4143.59,4045.64,4076.92,4107.69,4077.95,4150.77,4251.79,4161.54,4249.23,0
12_0_16,123,3940.51,4140,4104.62,4018.46,4115.38,4136.92,4020,4074.36,4103.59,4068.21,4143.08,4249.23,4149.23,4240,0
12_0_16,124,3935.9,4135.9,4117.95,4026.15,4110.26,4134.87,4004.1,4075.9,4097.44,4055.38,4137.44,4249.23,4140.51,4228.72,0
12_0_16,125,3939.49,4136.92,4136.41,4027.18,4127.69,4142.05,3977.44,4081.03,4110.77,4074.36,4137.44,4261.03,4153.33,4230.77,0
12_0_16,126,3945.64,4139.49,4155.38,4023.59,4127.69,4141.03,3928.72,4080,4123.08,4096.41,4134.87,4266.67,4165.64,4234.87,0
12_0_16,127,3939.49,4130.77,4189.23,4022.56,4108.21,4126.15,3904.1,4069.74,4104.62,4069.23,4118.97,4260.51,4138.46,4219.49,0
12_0_16,128,3931.79,4118.97,4214.36,4020,4104.62,4119.49,3941.54,4064.1,4087.69,4035.9,4107.69,4258.97,4096.41,4196.92,0
12_0_16,0,3935.9,4120,4208.21,4020.51,4113.33,4126.67,3995.9,4067.69,4099.49,4047.69,4116.41,4269.23,4092.82,4198.97,0
12_0_17,1,3945.13,4125.13,4228.72,4030.26,4111.28,4129.23,4023.59,4067.18,4103.59,4056.92,4122.56,4278.46,4107.69,4207.18,0
12_0_17,2,3944.1,4117.44,4293.85,4025.64,4104.1,4122.05,4036.92,4054.87,4083.08,4025.13,4107.18,4274.87,4090.26,4190.77,0
12_0_17,3,3933.85,4102.05,4323.08,4008.72,4104.1,4120.51,4039.49,4046.67,4075.38,4005.13,4089.23,4265.64,4067.18,4166.67,0
12_0_17,4,3925.64,4104.62,4267.18,4008.72,4110.77,4124.1,4029.74,4053.85,4088.21,4022.56,4092.82,4258.97,4075.9,4163.08,0
12_0_17,5,3925.13,4121.54,4180.51,4017.44,4113.85,4128.72,4018.97,4068.72,4102.56,4039.49,4105.64,4251.79,4091.28,4168.21,0
12_0_17,6,3926.67,4125.64,4136.92,4014.36,4106.67,4136.41,4004.1,4072.31,4104.62,4035.38,4109.74,4243.08,4092.82,4168.21,0
12_0_17,7,3918.46,4117.95,4131.79,4007.69,4106.15,4138.46,3967.69,4076.41,4092.82,4022.05,4112.31,4240,4092.82,4167.18,0
12_0_17,8,3916.41,4121.03,4126.15,4013.85,4120.51,4134.87,3937.95,4093.33,4093.85,4022.56,4124.1,4245.64,4105.64,4174.87,0
12_0_17,9,3923.59,4128.21,4107.69,4026.15,4126.15,4142.56,3947.69,4102.56,4109.74,4035.38,4137.95,4248.72,4122.56,4185.13,0
12_0_17,10,3925.13,4123.59,4097.95,4032.82,4120,4153.85,3972.31,4097.95,4109.23,4030.77,4146.67,4246.67,4125.13,4186.15,0
12_0_17,11,3921.54,4116.92,4087.18,4032.82,4119.49,4153.33,3991.79,4102.05,4099.49,4010.77,4152.82,4246.15,4117.44,4182.56,0
12_0_17,12,3926.67,4124.62,4076.41,4034.87,4126.15,4151.28,4019.49,4110.26,4110.26,4010.77,4152.82,4244.62,4117.44,4184.1,0
12_0_17,13,3935.38,4137.95,4061.03,4038.97,4124.62,4154.36,4042.56,4107.18,4117.44,4022.56,4153.85,4241.03,4123.59,4186.67,0
12_0_17,14,3931.79,4135.9,4022.56,4035.38,4120.51,4151.79,4031.79,4105.64,4106.15,4013.85,4150.26,4229.23,4118.46,4180,0
12_0_17,15,3931.28,4135.9,3947.69,4034.36,4130.26,4152.82,4008.72,4122.56,4113.85,4011.79,4149.23,4220,4121.03,4178.97,0
12_0_17,16,3937.44,4151.79,3867.18,4043.08,4143.08,4162.05,3999.49,4142.05,4130.77,4027.69,4164.1,4222.05,4140.51,4193.33,0
12_0_17,17,3932.82,4169.23,3769.23,4049.23,4139.49,4167.69,3995.38,4155.38,4138.46,4047.18,4182.56,4223.08,4158.46,4207.69,0
12_0_17,18,3927.18,4192.82,3574.36,4054.36,4136.92,4181.03,3991.28,4182.05,4157.44,4071.79,4205.64,4218.46,4184.1,4225.13,0
12_0_17,19,3935.9,4227.69,3349.74,4066.15,4161.03,4198.97,3977.95,4216.41,4174.36,4098.97,4232.31,4208.21,4217.95,4251.79,0
12_0_17,20,3944.62,4250.26,3290.77,4076.41,4178.46,4206.67,3947.18,4225.13,4168.72,4104.1,4246.15,4200,4232.31,4269.74,0
12_0_17,21,3946.15,4246.67,3379.49,4079.49,4162.05,4206.67,3914.36,4216.41,4167.18,4081.03,4236.92,4204.62,4221.03,4265.64,0
12_0_17,22,3954.36,4240.51,3476.41,4083.08,4148.21,4208.72,3894.87,4219.49,4175.9,4063.59,4216.92,4216.41,4205.13,4256.41,0
12_0_17,23,3960.51,4232.31,3561.54,4087.18,4157.95,4204.62,3887.69,4217.95,4163.08,4056.41,4195.9,4223.59,4189.74,4253.85,0
12_0_17,24,3953.85,4217.44,3648.72,4086.15,4164.62,4193.85,3910.77,4204.1,4150.26,4044.1,4180.51,4228.72,4179.49,4250.77,0
12_0_17,25,3943.59,4201.03,3713.85,4077.95,4147.18,4191.28,3965.13,4197.44,4155.38,4027.18,4171.79,4232.31,4166.15,4235.38,0
12_0_17,26,3940,4183.08,3757.44,4064.1,4123.59,4186.67,4014.36,4186.67,4137.95,4004.1,4161.54,4222.05,4138.97,4205.13,0
12_0_17,27,3940,4171.79,3747.69,4050.26,4120.51,4172.31,4030.26,4164.1,4111.28,3982.05,4159.49,4212.31,4122.05,4185.13,0
12_0_17,28,3941.03,4184.62,3669.74,4048.72,4137.44,4166.67,4024.1,4160.51,4124.1,3984.1,4165.64,4215.9,4131.28,4189.74,0
12_0_17,29,3948.21,4212.82,3563.59,4060,4150.26,4184.1,4023.59,4180,4147.69,4008.72,4180.51,4217.95,4151.28,4201.03,0
12_0_17,30,3957.44,4243.08,3404.62,4071.28,4151.79,4208.21,4029.74,4201.54,4144.62,4017.44,4206.67,4208.72,4171.79,4212.31,0
12_0_17,31,3968.72,4274.87,3235.9,4078.46,4157.44,4215.9,4026.67,4230.26,4151.28,4026.15,4232.31,4203.08,4198.97,4230.26,0
12_0_17,32,3990.26,4303.08,3204.62,4089.23,4171.28,4216.92,4023.59,4258.97,4184.62,4062.05,4253.85,4215.38,4227.69,4251.79,0
12_0_17,33,4007.18,4303.08,3315.9,4095.38,4172.82,4220,4024.1,4258.46,4196.41,4076.92,4251.79,4222.56,4225.13,4254.36,0
12_0_17,34,4001.03,4278.97,3391.28,4088.21,4160,4216.41,3994.87,4247.18,4177.95,4038.46,4221.54,4213.33,4199.49,4241.03,0
12_0_17,35,3978.46,4251.79,3406.67,4076.41,4149.23,4207.18,3937.95,4234.36,4155.9,4000.51,4183.59,4200.51,4174.87,4223.59,0
12_0_17,36,3958.97,4230.26,3486.15,4071.28,4150.26,4198.46,3892.31,4208.72,4150.26,4002.56,4156.92,4196.41,4153.33,4203.59,0
12_0_17,37,3960.51,4217.44,3614.36,4078.97,4151.28,4191.79,3878.97,4197.95,4149.23,4006.67,4138.46,4206.15,4140.51,4195.38,0
12_0_17,38,3971.28,4214.36,3681.03,4084.1,4127.18,4185.64,3902.05,4195.9,4120.51,3977.44,4121.54,4212.82,4132.31,4190.77,0
12_0_17,39,3968.21,4214.36,3668.21,4073.33,4110.26,4184.1,3934.36,4190.26,4097.95,3952.82,4118.46,4209.23,4117.95,4176.92,0
12_0_17,40,3967.69,4213.33,3673.33,4070.77,4133.85,4185.64,3947.18,4192.82,4116.92,3956.92,4124.62,4208.21,4111.79,4169.74,0
12_0_17,41,3974.87,4204.62,3785.64,4079.49,4144.1,4185.13,3936.92,4181.54,4120.51,3947.18,4115.9,4210.26,4104.1,4165.64,0
12_0_17,42,3963.08,4185.13,3858.97,4068.21,4120,4181.54,3887.18,4151.28,4092.82,3923.59,4092.31,4198.97,4082.56,4146.15,0
12_0_17,43,3940.51,4173.85,3766.15,4050.77,4120.51,4177.44,3826.67,4149.23,4097.44,3928.72,4080.51,4176.92,4074.36,4130.26,0
12_0_17,44,3938.46,4174.36,3752.31,4055.9,4135.38,4172.31,3846.15,4161.54,4111.28,3929.23,4076.41,4166.15,4073.85,4131.28,0
12_0_17,45,3947.69,4155.9,3953.85,4060,4120,4165.13,3923.59,4135.9,4086.15,3893.85,4050.26,4173.33,4041.03,4116.92,0
12_0_17,46,3951.79,4124.62,4129.74,4046.67,4103.08,4154.36,3960,4101.54,4062.56,3868.72,4021.03,4183.08,4003.59,4088.72,0
12_0_17,47,3956.92,4110.77,4186.67,4041.03,4105.64,4143.59,3965.13,4094.87,4058.97,3865.13,4010.77,4184.62,3991.79,4080.51,0
12_0_17,48,3963.59,4103.59,4246.67,4046.15,4109.23,4137.44,3973.85,4088.21,4043.08,3845.64,3993.85,4183.08,3979.49,4075.9,0
12_0_17,49,3956.41,4083.08,4295.9,4036.41,4102.56,4133.85,3963.08,4072.31,4031.28,3822.56,3966.67,4171.79,3958.97,4053.33,0
12_0_17,50,3941.03,4062.56,4312.31,4020.51,4089.74,4126.15,3951.79,4057.44,4031.79,3811.79,3952.31,4155.9,3937.44,4030.26,0
12_0_17,51,3936.92,4054.87,4331.28,4019.49,4090.26,4122.56,3981.03,4047.18,4020.51,3802.56,3945.13,4149.74,3922.56,4019.49,0
12_0_17,52,3938.46,4048.72,4348.72,4017.95,4092.31,4121.54,4018.97,4046.15,4013.85,3804.1,3930.77,4142.05,3917.44,4013.85,0
12_0_17,53,3938.97,4044.62,4364.1,4010.77,4083.59,4114.36,4036.41,4050.77,4020.51,3807.18,3923.59,4135.38,3917.95,4009.74,0
12_0_17,54,3948.72,4049.74,4386.15,4016.92,4084.1,4107.18,4062.05,4050.26,4020.51,3799.49,3926.67,4141.03,3924.62,4007.18,0
12_0_17,55,3956.41,4052.82,4402.56,4021.54,4092.31,4108.72,4095.38,4045.13,4016.41,3797.44,3929.23,4146.67,3942.05,4003.59,0
12_0_17,56,3949.23,4047.69,4417.95,4011.28,4092.82,4108.21,4097.95,4046.67,4020.51,3806.15,3927.69,4142.05,3963.08,4004.1,0
12_0_17,57,3941.03,4039.49,4436.92,4007.18,4091.28,4098.46,4082.05,4044.1,4023.08,3813.85,3915.9,4135.38,3982.56,4001.54,0
12_0_17,58,3941.03,4025.64,4451.79,4008.21,4088.21,4091.79,4088.72,4031.79,4015.9,3799.49,3898.46,4131.79,4000.51,3990.26,0
12_0_17,59,3945.13,4017.44,4469.23,4006.15,4084.62,4093.33,4095.38,4028.21,4013.85,3781.03,3890.26,4131.28,4014.36,3985.13,0
12_0_17,60,3944.62,4012.82,4493.33,4005.64,4082.56,4088.21,4070.77,4030.77,4014.36,3784.1,3878.97,4130.77,4025.13,3981.54,0
12_0_17,61,3942.05,4004.1,4518.97,4003.08,4078.97,4078.97,4055.38,4020.51,4000,3780.51,3862.56,4118.46,4023.59,3970.26,0
12_0_17,62,3946.67,4002.05,4541.54,4001.03,4081.54,4084.62,4081.03,4008.21,3986.67,3762.56,3857.95,4107.18,4015.9,3964.62,0
12_0_17,63,3957.44,4004.62,4563.59,4009.23,4092.82,4091.79,4102.05,4008.72,3995.38,3768.21,3860.51,4109.23,4014.87,3971.28,0
12_0_17,64,3963.08,4003.08,4572.82,4014.36,4091.28,4086.15,4093.33,4015.38,4010.26,3785.13,3864.1,4115.38,4017.44,3978.46,0
12_0_17,65,3958.46,4002.05,4564.1,4007.69,4083.08,4080.51,4090.77,4013.85,4004.1,3775.9,3863.08,4111.79,4015.38,3975.9,0
12_0_17,66,3944.62,3998.97,4533.85,4000,4087.69,4078.46,4095.38,4008.72,3990.77,3759.49,3850.77,4095.38,4001.54,3963.59,0
12_0_17,67,3936.41,3994.36,4488.21,3998.46,4090.26,4080,4086.15,4002.05,3992.82,3762.05,3837.44,4078.97,3984.62,3956.92,0
12_0_17,68,3949.23,4014.36,4424.62,4006.67,4091.79,4090.26,4078.97,4008.21,4002.05,3773.33,3848.21,4078.97,3993.33,3974.36,0
12_0_17,69,3960.51,4040.51,4338.46,4020,4097.95,4099.49,4081.54,4037.44,4012.82,3791.79,3872.31,4082.56,4017.44,4003.59,0
12_0_17,70,3946.15,4043.08,4227.69,4021.03,4096.92,4110.26,4075.38,4059.49,4021.54,3804.62,3878.97,4065.64,4012.82,4010.26,0
12_0_17,71,3936.92,4049.74,4117.44,4016.41,4102.05,4122.05,4056.92,4066.15,4035.38,3815.9,3878.97,4046.15,4007.69,4007.18,0
12_0_17,72,3953.33,4082.56,4030.26,4029.74,4122.05,4124.62,4044.62,4090.26,4055.38,3849.74,3901.03,4053.33,4038.46,4033.85,0
12_0_17,73,3966.15,4106.67,3961.54,4044.62,4130.26,4129.74,4034.36,4122.05,4060.51,3873.33,3925.13,4057.44,4060,4063.59,0
12_0_17,74,3956.41,4107.18,3907.69,4044.62,4120.51,4140,4014.87,4127.69,4057.95,3868.21,3925.13,4040.51,4049.74,4064.62,0
12_0_17,75,3954.36,4112.82,3887.18,4046.67,4120.51,4142.05,3997.95,4129.23,4065.64,3876.41,3923.08,4031.79,4047.18,4064.1,0
12_0_17,76,3968.72,4126.67,3904.62,4056.92,4126.15,4140,3981.03,4140,4065.13,3899.49,3926.15,4040,4050.26,4077.44,0
12_0_17,77,3970.26,4126.15,3941.54,4055.9,4121.54,4131.79,3959.49,4128.72,4046.15,3889.74,3921.54,4040,4034.87,4080,0
12_0_17,78,3958.97,4115.9,3983.59,4046.67,4114.36,4121.54,3950.26,4104.62,4045.13,3876.92,3910.77,4032.31,4020,4070.77,0
12_0_17,79,3955.9,4106.15,4023.08,4047.69,4109.23,4121.54,3954.36,4100,4050.26,3888.72,3893.33,4030.26,4014.87,4064.62,0
12_0_17,80,3958.46,4096.92,4063.59,4048.21,4102.05,4126.67,3959.49,4100.51,4026.15,3877.95,3878.46,4030.77,4002.05,4061.03,0
12_0_17,81,3953.33,4084.62,4105.64,4035.38,4092.82,4123.08,3972.82,4084.1,4004.62,3855.38,3869.23,4026.15,3972.82,4049.74,0
12_0_17,82,3942.56,4067.69,4137.95,4023.59,4089.74,4112.31,3995.9,4066.67,4002.56,3851.79,3855.9,4016.41,3942.56,4032.31,0
12_0_17,83,3942.05,4059.49,4166.67,4025.13,4091.28,4106.67,4002.56,4067.18,4007.69,3851.28,3849.74,4017.95,3935.38,4029.23,0
12_0_17,84,3952.31,4062.05,4196.92,4032.82,4085.13,4108.21,3998.97,4076.92,4010.77,3844.62,3861.03,4030.77,3940.51,4040,0
12_0_17,85,3958.46,4062.56,4211.79,4034.87,4080,4104.62,4015.9,4070.26,4004.62,3844.1,3865.64,4032.31,3933.33,4037.95,0
