TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
11_58_4,28,4074.87,4088.21,4085.64,4090.26,4097.95,4093.33,4091.28,4087.69,4093.85,4071.79,4109.74,4078.46,4059.49,4073.85,0
11_58_4,29,4073.85,4080,4088.21,4090.77,4093.85,4094.36,4088.72,4096.41,4102.05,4082.05,4125.64,4082.05,4058.97,4076.92,0
11_58_4,30,4070.26,4078.46,4088.21,4077.95,4095.9,4093.33,4090.26,4103.59,4109.23,4092.82,4121.54,4078.97,4057.44,4072.31,0
11_58_4,31,4072.31,4086.15,4085.64,4073.33,4104.1,4095.9,4093.85,4109.74,4112.31,4093.85,4109.74,4071.79,4052.82,4064.1,0
11_58_4,32,4075.38,4089.23,4085.13,4083.08,4101.54,4090.77,4089.23,4104.62,4106.67,4088.21,4105.64,4063.08,4048.21,4058.46,0
11_58_4,33,4074.36,4087.69,4090.26,4089.74,4093.33,4076.41,4079.49,4088.72,4098.46,4088.72,4107.18,4063.59,4049.23,4063.59,0
11_58_4,34,4081.54,4088.21,4092.82,4090.77,4093.85,4071.79,4079.49,4081.54,4093.85,4089.74,4110.77,4078.97,4053.33,4073.33,0
11_58_4,35,4092.82,4095.38,4092.31,4092.82,4092.31,4073.85,4082.05,4088.21,4091.79,4080.51,4109.74,4090.26,4054.36,4078.46,0
11_58_4,36,4087.69,4096.41,4092.82,4089.74,4088.21,4068.21,4075.9,4088.21,4092.82,4074.87,4107.18,4084.62,4051.79,4074.36,0
11_58_4,37,4073.33,4085.64,4091.28,4081.03,4094.87,4065.13,4070.26,4077.44,4090.77,4074.36,4106.15,4075.38,4039.49,4060.51,0
11_58_4,38,4067.69,4077.44,4088.72,4077.95,4097.44,4073.33,4077.95,4074.87,4084.1,4064.62,4097.95,4068.21,4023.59,4049.23,0
11_58_4,39,4064.62,4075.9,4085.64,4076.92,4092.82,4083.08,4088.72,4081.03,4084.1,4059.49,4088.21,4062.56,4018.46,4046.15,0
11_58_4,40,4060,4072.82,4085.13,4072.31,4089.74,4091.79,4091.79,4087.69,4094.87,4072.82,4089.74,4060.51,4021.54,4040,0
11_58_4,41,4061.54,4072.31,4086.67,4071.28,4089.23,4100,4092.82,4091.28,4104.62,4078.97,4092.31,4061.54,4020,4033.85,0
11_58_4,42,4065.13,4078.46,4086.67,4078.46,4097.95,4100,4093.85,4091.79,4107.69,4080.51,4089.23,4064.62,4016.92,4039.49,0
11_58_4,43,4069.74,4081.03,4087.18,4083.08,4107.69,4094.36,4089.74,4095.38,4106.15,4089.23,4089.74,4069.23,4018.46,4046.67,0
11_58_4,44,4071.79,4079.49,4088.72,4079.49,4101.54,4083.59,4081.03,4094.87,4096.92,4078.97,4092.31,4069.74,4013.33,4044.62,0
11_58_4,45,4067.18,4076.92,4086.15,4075.9,4089.23,4070.26,4076.92,4081.54,4086.67,4055.38,4087.18,4065.13,4007.69,4041.03,0
11_58_4,46,4067.18,4067.18,4085.13,4077.95,4086.15,4065.13,4075.38,4072.31,4085.13,4058.46,4083.08,4066.15,4022.56,4046.15,0
11_58_4,47,4078.46,4068.21,4092.82,4083.59,4087.18,4068.72,4078.97,4080,4096.92,4078.97,4096.92,4081.03,4056.41,4064.1,0
11_58_4,48,4085.13,4083.59,4095.9,4084.62,4087.69,4079.49,4088.72,4085.64,4102.56,4081.54,4114.36,4093.85,4093.85,4078.46,0
11_58_4,49,4081.03,4086.15,4092.31,4082.56,4090.77,4091.79,4098.46,4086.67,4093.85,4078.46,4115.38,4093.33,4121.54,4074.87,0
11_58_4,50,4081.54,4082.56,4092.82,4082.05,4097.44,4100.51,4101.54,4095.38,4094.36,4091.28,4113.85,4091.79,4140.51,4069.23,0
11_58_4,51,4081.54,4086.67,4090.26,4080,4098.46,4099.49,4100,4107.69,4107.18,4099.49,4112.31,4092.82,4152.31,4068.21,0
11_58_4,52,4076.41,4084.62,4082.56,4076.92,4091.79,4097.95,4097.95,4111.79,4117.95,4093.33,4099.49,4083.08,4155.38,4057.44,0
11_58_4,53,4067.18,4073.85,4082.05,4073.85,4093.85,4103.59,4096.41,4106.15,4114.87,4086.67,4091.79,4072.82,4155.9,4045.13,0
11_58_4,54,4061.54,4068.21,4085.64,4077.44,4103.08,4106.15,4095.38,4105.64,4103.08,4078.46,4094.36,4080,4154.87,4044.62,0
11_58_4,55,4073.85,4078.97,4085.64,4088.72,4104.1,4100.51,4094.36,4113.33,4099.49,4069.74,4097.95,4092.82,4160,4051.79,0
11_58_4,56,4093.33,4095.9,4088.21,4094.36,4098.97,4088.72,4092.31,4106.67,4107.69,4079.49,4116.92,4104.1,4176.41,4066.15,0
11_58_4,57,4099.49,4100,4092.31,4092.31,4092.82,4082.05,4090.26,4089.74,4106.67,4092.31,4141.54,4117.95,4189.23,4083.59,0
11_58_4,58,4095.9,4091.79,4090.26,4091.28,4088.21,4081.54,4091.79,4089.23,4103.08,4092.82,4141.54,4122.56,4189.23,4086.15,0
11_58_4,59,4092.31,4086.15,4086.67,4088.21,4093.85,4082.05,4092.31,4096.41,4111.79,4096.41,4129.74,4114.87,4183.59,4076.92,0
11_58_4,60,4088.72,4086.67,4084.62,4082.05,4102.05,4084.1,4090.26,4091.28,4107.18,4098.46,4126.67,4111.28,4173.33,4071.79,0
11_58_4,61,4084.1,4089.74,4085.13,4083.59,4100,4084.62,4087.18,4087.69,4092.82,4086.67,4125.13,4111.28,4157.44,4070.77,0
11_58_4,62,4078.97,4086.67,4084.1,4084.62,4090.26,4079.49,4082.05,4089.74,4095.38,4078.97,4117.95,4104.1,4147.69,4063.08,0
11_58_4,63,4073.85,4071.79,4082.56,4074.36,4083.59,4073.85,4075.9,4077.95,4097.44,4078.46,4107.18,4097.95,4142.05,4052.31,0
11_58_4,64,4076.41,4072.31,4082.56,4076.92,4090.26,4082.05,4081.03,4070.26,4089.74,4074.36,4101.03,4100.51,4135.38,4052.82,0
11_58_4,65,4080.51,4088.21,4084.1,4087.69,4100.51,4093.33,4093.33,4084.62,4088.72,4073.85,4111.28,4106.15,4136.41,4061.03,0
11_58_4,66,4080.51,4092.31,4084.1,4084.62,4098.97,4092.31,4095.9,4094.87,4096.92,4074.87,4123.08,4109.23,4139.49,4063.08,0
11_58_4,67,4082.05,4090.77,4085.13,4085.64,4094.36,4087.18,4094.36,4091.79,4104.62,4078.97,4122.56,4111.79,4140,4064.1,0
11_58_4,68,4085.64,4091.28,4086.67,4091.28,4100.51,4088.72,4093.85,4093.33,4106.15,4090.77,4117.44,4113.33,4138.97,4068.72,0
11_58_4,69,4083.08,4089.23,4086.15,4083.08,4107.18,4087.69,4085.13,4088.21,4099.49,4091.28,4110.77,4110.77,4133.33,4066.15,0
11_58_4,70,4077.44,4086.67,4084.1,4077.44,4102.56,4076.92,4073.33,4069.74,4090.26,4075.9,4104.1,4102.56,4122.56,4058.46,0
11_58_4,71,4080.51,4089.74,4085.13,4084.1,4103.59,4073.33,4072.31,4066.15,4093.33,4075.9,4105.13,4104.1,4118.97,4062.05,0
11_58_4,72,4088.72,4095.38,4089.74,4086.15,4108.21,4079.49,4080.51,4081.54,4104.62,4091.28,4110.26,4116.41,4126.67,4073.33,0
11_58_4,73,4092.82,4096.41,4091.79,4087.69,4098.46,4078.97,4081.54,4093.85,4106.15,4092.31,4108.21,4123.59,4129.74,4077.44,0
11_58_4,74,4096.41,4102.05,4092.82,4092.31,4092.31,4074.87,4077.44,4091.28,4097.95,4086.67,4107.18,4122.56,4126.67,4078.46,0
11_58_4,75,4099.49,4108.21,4091.79,4092.31,4104.62,4081.54,4080,4079.49,4095.9,4089.23,4110.26,4122.56,4127.18,4081.54,0
11_58_4,76,4095.38,4101.03,4087.69,4090.26,4112.31,4091.28,4089.74,4081.03,4095.9,4082.05,4102.05,4117.44,4116.92,4075.9,0
11_58_4,77,4089.23,4094.36,4083.59,4090.77,4109.23,4094.87,4096.41,4090.77,4091.28,4069.74,4087.69,4104.62,4103.59,4071.28,0
11_58_4,78,4092.31,4095.9,4084.1,4093.85,4104.62,4095.9,4094.87,4084.1,4089.74,4074.36,4088.21,4103.59,4104.1,4078.97,0
11_58_4,79,4091.79,4088.21,4085.64,4088.72,4101.03,4093.33,4087.18,4070.77,4090.26,4080,4092.31,4107.18,4095.38,4077.95,0
11_58_4,80,4082.56,4078.97,4084.62,4075.38,4100,4087.69,4082.05,4075.9,4092.31,4072.82,4088.21,4105.64,4081.03,4067.69,0
11_58_4,81,4085.13,4086.67,4086.15,4077.44,4103.59,4082.56,4086.67,4089.74,4102.05,4077.44,4094.87,4112.31,4089.74,4076.92,0
11_58_4,82,4102.05,4103.59,4093.85,4091.28,4106.15,4076.92,4092.31,4096.41,4111.79,4094.36,4109.23,4124.1,4107.18,4094.36,0
11_58_4,83,4111.28,4108.72,4098.97,4094.36,4102.05,4074.36,4089.23,4095.9,4105.64,4096.41,4113.33,4130.26,4111.79,4096.92,0
11_58_4,84,4102.05,4097.44,4095.9,4089.74,4092.82,4073.85,4083.59,4082.56,4088.21,4076.92,4100.51,4125.13,4098.97,4086.15,0
11_58_4,85,4093.33,4096.41,4091.28,4091.79,4097.95,4076.92,4082.56,4073.33,4088.72,4064.1,4083.59,4112.31,4075.38,4076.41,0
11_58_4,86,4095.38,4107.69,4088.72,4092.82,4111.28,4085.64,4087.18,4088.72,4109.23,4081.54,4083.59,4106.67,4075.9,4075.38,0
11_58_4,87,4094.87,4104.1,4085.64,4087.18,4110.77,4091.28,4091.28,4099.49,4105.13,4096.41,4091.79,4107.69,4091.28,4075.9,0
11_58_4,88,4089.23,4091.28,4085.64,4088.21,4105.64,4091.28,4092.82,4086.15,4083.59,4082.56,4085.13,4101.54,4084.1,4071.28,0
11_58_4,89,4084.1,4093.33,4087.18,4085.13,4100.51,4088.21,4091.28,4077.95,4087.18,4072.31,4073.33,4089.74,4070.77,4064.1,0
11_58_4,90,4078.46,4094.36,4085.13,4074.36,4091.28,4081.54,4084.62,4077.44,4095.38,4071.28,4071.79,4088.72,4070.77,4060.51,0
11_58_4,91,4077.95,4089.74,4084.1,4077.44,4096.92,4076.41,4083.08,4065.64,4081.54,4065.13,4071.28,4097.95,4069.23,4065.13,0
11_58_4,92,4082.05,4092.31,4085.13,4087.69,4106.15,4077.95,4086.15,4060,4078.97,4065.64,4072.31,4106.15,4068.72,4073.33,0
11_58_4,93,4085.64,4094.87,4086.67,4084.62,4102.05,4078.46,4084.62,4069.23,4093.33,4074.36,4080,4107.69,4072.31,4072.82,0
11_58_4,94,4081.54,4087.18,4084.62,4076.92,4097.44,4077.44,4080.51,4080,4099.49,4078.97,4070.77,4098.97,4066.15,4063.59,0
11_58_4,95,4073.33,4083.08,4081.54,4077.95,4094.36,4074.36,4078.46,4089.74,4101.54,4080.51,4054.36,4091.28,4057.95,4060.51,0
11_58_4,96,4074.87,4090.26,4084.1,4085.64,4086.67,4068.21,4074.87,4096.41,4102.56,4081.03,4062.56,4091.79,4056.92,4066.67,0
11_58_4,97,4085.64,4099.49,4089.23,4090.26,4092.31,4070.26,4075.9,4092.82,4098.97,4084.62,4076.41,4094.36,4066.15,4074.87,0
11_58_4,98,4085.64,4096.92,4086.67,4080.51,4103.59,4076.41,4077.95,4078.97,4088.72,4079.49,4064.1,4090.26,4068.72,4072.82,0
11_58_4,99,4078.46,4091.28,4084.62,4075.38,4100,4073.85,4074.87,4066.67,4079.49,4056.92,4051.79,4088.21,4052.82,4061.54,0
11_58_4,100,4081.54,4095.9,4088.21,4084.62,4092.82,4074.36,4078.46,4068.72,4078.46,4051.28,4065.13,4100,4049.74,4062.56,0
11_58_4,101,4080,4093.85,4087.69,4081.03,4091.79,4078.97,4084.62,4067.69,4075.9,4060.51,4059.49,4100.51,4050.77,4063.08,0
11_58_4,102,4075.9,4087.69,4083.59,4072.82,4093.85,4076.92,4085.64,4059.49,4071.79,4061.03,4037.44,4087.69,4037.95,4053.33,0
11_58_4,103,4087.18,4092.31,4088.21,4085.13,4096.92,4077.44,4091.28,4073.85,4090.77,4072.82,4049.23,4095.9,4042.05,4062.05,0
11_58_4,104,4096.92,4100,4093.85,4093.85,4100.51,4084.1,4094.36,4084.62,4111.79,4092.82,4068.21,4109.74,4056.41,4081.54,0
11_58_4,105,4089.23,4101.03,4090.77,4087.69,4094.36,4083.08,4082.56,4064.62,4096.92,4091.79,4054.87,4096.41,4046.15,4076.92,0
11_58_4,106,4087.18,4105.64,4089.74,4089.23,4087.69,4080.51,4077.44,4066.67,4091.28,4089.23,4045.13,4089.74,4040.51,4067.69,0
11_58_4,107,4097.95,4107.69,4094.36,4093.85,4097.44,4089.23,4092.82,4103.59,4114.36,4102.56,4065.13,4113.33,4057.95,4085.64,0
11_58_4,108,4097.44,4098.46,4093.85,4088.21,4105.64,4091.28,4093.33,4106.15,4105.13,4089.74,4064.1,4117.44,4051.79,4092.82,0
11_58_4,109,4093.33,4103.08,4090.26,4086.15,4105.13,4083.08,4076.92,4078.97,4074.36,4055.38,4038.46,4098.46,4031.28,4076.41,0
11_58_4,110,4103.08,4115.9,4096.41,4094.36,4106.15,4082.05,4078.46,4075.38,4074.36,4051.79,4036.41,4097.95,4036.92,4078.46,0
11_58_4,111,4111.79,4114.87,4101.03,4099.49,4102.56,4085.64,4090.77,4077.44,4082.56,4074.87,4052.82,4107.18,4049.74,4094.87,0
11_58_4,112,4102.56,4106.15,4093.33,4092.82,4091.79,4084.62,4091.28,4069.23,4074.87,4080.51,4048.72,4102.56,4042.56,4090.26,0
11_58_4,113,4089.23,4102.56,4087.18,4081.54,4091.28,4086.15,4088.21,4065.64,4077.44,4071.28,4028.21,4088.72,4025.64,4071.28,0
11_58_4,114,4088.72,4104.1,4090.77,4084.62,4099.49,4096.41,4095.9,4072.31,4091.28,4076.41,4023.08,4084.1,4018.46,4068.21,0
11_58_4,115,4090.77,4106.15,4091.79,4090.26,4101.54,4100,4098.46,4081.03,4101.03,4089.23,4029.74,4088.21,4019.49,4073.85,0
11_58_4,116,4090.26,4109.74,4087.69,4084.62,4107.18,4092.82,4090.26,4088.72,4106.15,4093.85,4031.28,4090.26,4024.1,4074.36,0
11_58_4,117,4092.82,4113.33,4092.82,4084.1,4107.69,4090.26,4088.72,4104.62,4110.77,4092.31,4034.36,4096.41,4032.82,4077.95,0
11_58_4,118,4093.33,4110.77,4101.03,4090.77,4092.82,4088.21,4093.33,4111.28,4109.23,4087.18,4043.08,4107.69,4033.85,4085.13,0
11_58_4,119,4090.26,4109.23,4097.95,4091.79,4090.77,4081.54,4089.74,4094.87,4096.92,4082.56,4043.08,4108.21,4028.72,4089.74,0
11_58_4,120,4098.46,4117.44,4095.9,4092.31,4107.18,4078.97,4081.54,4086.15,4093.85,4087.18,4038.46,4098.97,4032.31,4091.28,0
11_58_4,121,4105.13,4125.64,4098.46,4092.82,4113.85,4083.08,4081.54,4096.92,4101.54,4090.26,4040,4095.38,4033.33,4091.28,0
11_58_4,122,4098.97,4121.54,4097.44,4093.33,4103.59,4087.18,4089.74,4093.85,4094.87,4081.03,4034.36,4093.33,4022.56,4087.18,0
11_58_4,123,4091.28,4109.74,4093.33,4091.28,4093.33,4091.28,4092.31,4077.95,4084.1,4073.85,4026.67,4090.26,4015.9,4082.56,0
11_58_4,124,4082.56,4097.95,4090.77,4078.46,4093.85,4093.33,4091.28,4080.51,4089.74,4073.85,4025.13,4086.15,4013.85,4078.97,0
11_58_4,125,4077.44,4098.97,4091.28,4075.38,4104.1,4094.36,4092.82,4085.13,4094.87,4074.36,4019.49,4078.46,4002.56,4071.79,0
11_58_4,126,4084.62,4111.79,4092.82,4086.15,4111.28,4097.44,4094.36,4075.38,4088.72,4080.51,4020,4077.44,4002.56,4075.38,0
11_58_4,127,4090.77,4112.82,4093.33,4088.72,4104.1,4095.9,4090.77,4074.36,4089.23,4087.18,4030.77,4084.62,4020,4088.72,0
11_58_4,128,4090.77,4107.18,4094.87,4085.13,4102.56,4092.82,4088.72,4097.44,4110.26,4097.95,4031.79,4090.26,4028.21,4094.36,0
11_58_4,0,4094.36,4112.82,4099.49,4089.74,4107.69,4092.82,4090.77,4114.36,4126.15,4108.21,4031.79,4093.33,4023.08,4091.79,0
11_58_4,1,4094.36,4115.9,4097.44,4094.36,4102.56,4090.77,4089.23,4105.13,4106.15,4101.03,4033.85,4089.74,4012.82,4087.69,0
11_58_4,2,4091.28,4108.21,4091.28,4093.33,4097.44,4088.72,4087.69,4089.74,4082.56,4083.08,4023.08,4081.03,4006.15,4085.64,0
11_58_4,3,4089.74,4107.18,4092.31,4089.74,4103.08,4089.23,4090.77,4087.69,4089.23,4078.46,4017.95,4078.46,4004.62,4082.56,0
11_58_4,4,4085.13,4112.82,4096.92,4088.21,4110.26,4088.21,4090.26,4093.33,4097.44,4085.13,4023.59,4078.97,4004.62,4076.92,0
11_58_4,5,4084.62,4111.79,4098.46,4089.23,4107.18,4090.26,4087.18,4089.74,4088.21,4085.64,4019.49,4078.46,4004.1,4074.87,0
11_58_4,6,4092.31,4112.31,4098.97,4090.26,4098.46,4096.41,4089.23,4082.56,4086.67,4086.15,4016.41,4080.51,4007.69,4083.59,0
11_58_4,7,4093.85,4119.49,4097.44,4094.36,4100,4097.95,4092.31,4087.18,4096.92,4090.26,4020,4080.51,4008.21,4085.64,0
11_58_4,8,4085.13,4115.38,4094.87,4091.79,4108.21,4093.85,4094.36,4094.87,4097.44,4084.62,4009.74,4074.36,3994.36,4074.36,0
11_58_4,9,4078.97,4104.1,4093.85,4084.62,4108.21,4091.28,4095.9,4088.72,4092.82,4076.92,4002.56,4072.82,3988.72,4070.77,0
11_58_4,10,4080,4105.13,4092.31,4090.26,4104.62,4090.77,4093.33,4077.95,4090.26,4073.33,4005.64,4074.36,3991.79,4075.9,0
11_58_4,11,4081.03,4112.82,4088.72,4092.82,4106.67,4090.26,4088.72,4077.95,4089.23,4069.23,4004.1,4070.77,3989.74,4073.85,0
11_58_4,12,4079.49,4107.69,4090.77,4080.51,4098.97,4091.79,4090.77,4091.28,4097.44,4076.41,4010.26,4067.69,3996.41,4072.31,0
11_58_4,13,4082.05,4103.08,4093.33,4077.95,4089.23,4092.31,4092.82,4105.64,4108.72,4093.33,4022.05,4072.31,4009.23,4077.95,0
11_58_4,14,4083.59,4108.21,4092.31,4085.13,4101.03,4095.9,4091.79,4106.67,4104.1,4090.26,4016.92,4075.9,4004.1,4080.51,0
11_58_4,15,4081.03,4108.21,4092.82,4079.49,4108.72,4097.44,4091.79,4105.64,4091.28,4072.31,4008.21,4074.87,3989.23,4074.36,0
11_58_4,16,4086.15,4105.64,4096.41,4078.97,4100,4089.74,4092.82,4103.08,4094.36,4074.87,4016.92,4080.51,3994.87,4076.41,0
11_58_4,17,4093.85,4110.26,4099.49,4091.79,4098.46,4083.59,4091.28,4092.82,4096.92,4086.15,4025.64,4090.77,4005.64,4088.72,0
11_58_4,18,4088.72,4111.28,4096.92,4091.28,4103.59,4085.13,4089.23,4088.72,4090.77,4080.51,4017.95,4087.69,3997.44,4084.62,0
11_58_4,19,4072.82,4099.49,4090.77,4079.49,4099.49,4086.15,4087.18,4087.18,4088.21,4070.77,4005.64,4072.31,3985.64,4065.64,0
11_58_5,20,4065.13,4094.87,4089.23,4079.49,4097.95,4087.69,4090.26,4076.92,4085.64,4073.85,4001.03,4064.1,3984.62,4057.44,0
11_58_5,21,4069.74,4098.97,4093.33,4081.03,4100,4091.28,4091.28,4069.74,4078.97,4077.44,4001.54,4068.21,3987.18,4059.49,0
11_58_5,22,4075.38,4098.46,4091.28,4073.33,4097.44,4090.77,4084.62,4074.36,4080.51,4075.38,4005.64,4072.31,3987.69,4060.51,0
11_58_5,23,4078.46,4099.49,4092.31,4076.92,4098.97,4089.74,4083.59,4086.15,4097.95,4083.08,4016.92,4073.85,3996.92,4068.21,0
11_58_5,24,4081.03,4107.18,4097.44,4092.31,4106.67,4093.33,4093.33,4102.05,4110.26,4098.97,4022.05,4077.95,4010.26,4077.44,0
11_58_5,25,4075.9,4108.72,4091.79,4093.33,4107.18,4091.79,4093.85,4108.21,4102.56,4092.82,4007.69,4074.87,4004.1,4067.18,0
11_58_5,26,4071.79,4104.62,4089.74,4086.15,4104.1,4088.21,4086.67,4108.72,4095.9,4080,4001.03,4067.69,3989.74,4058.97,0
11_58_5,27,4083.08,4104.1,4101.03,4089.74,4105.64,4090.26,4092.31,4110.77,4096.92,4084.62,4008.21,4078.46,3991.79,4069.23,0
11_58_5,28,4093.85,4110.77,4106.67,4095.38,4110.77,4086.15,4095.38,4091.79,4087.69,4089.74,4011.79,4092.82,4001.03,4080,0
11_58_5,29,4095.9,4117.44,4102.05,4094.87,4106.67,4073.33,4083.08,4063.59,4070.77,4081.03,4018.97,4091.28,4007.18,4086.67,0
11_58_5,30,4093.85,4110.26,4097.95,4089.23,4092.31,4075.9,4083.08,4069.74,4080,4086.15,4028.72,4089.23,4018.97,4088.21,0
11_58_5,31,4084.62,4093.85,4095.9,4079.49,4092.31,4093.85,4097.44,4091.79,4103.59,4105.64,4026.15,4092.31,4040.51,4080.51,0
