79,4126.15,4098.97,4171.28,4096.41,4188.21,4106.15,4105.13,4097.95,4098.46,4148.72,4096.92,4086.67,4110.77,4111.79,0
80,4119.49,4089.23,4172.82,4105.13,4122.56,4091.28,4095.38,4089.74,4096.41,4171.79,4086.67,4082.05,4104.1,4108.72,0
81,4107.69,4076.92,4165.13,4102.56,4086.15,4086.67,4098.46,4083.08,4087.69,4111.28,4089.23,4075.9,4109.74,4107.69,0
82,4109.23,4091.79,4155.38,4098.46,4147.18,4093.85,4108.21,4087.69,4087.18,4070.77,4096.92,4077.95,4126.67,4113.85,0
83,4114.87,4105.64,4159.49,4108.72,4147.69,4096.41,4109.74,4095.9,4094.87,4088.21,4099.49,4081.54,4128.72,4116.41,0
84,4104.1,4087.69,4166.15,4109.23,4086.67,4093.85,4102.05,4088.21,4087.69,4078.97,4087.18,4069.74,4105.64,4099.49,0
85,4100.51,4078.97,4168.21,4100,4095.9,4095.38,4099.49,4080.51,4080,4076.41,4076.92,4059.49,4098.46,4087.69,0
86,4115.38,4098.97,4168.72,4107.18,4131.79,4102.05,4109.23,4092.31,4088.21,4094.87,4091.79,4073.33,4118.97,4103.59,0
87,4114.87,4094.87,4159.49,4110.77,4093.85,4092.82,4105.64,4092.82,4092.31,4130.26,4092.31,4077.44,4118.97,4108.21,0
88,4106.67,4075.9,4154.87,4104.62,4062.56,4075.9,4086.67,4081.03,4087.69,4153.33,4069.23,4063.59,4097.95,4093.85,0
89,4117.95,4089.74,4167.69,4113.85,4130.77,4087.69,4093.33,4094.36,4089.74,4103.08,4076.41,4069.23,4104.1,4100,0
90,4131.79,4113.33,4175.38,4126.15,4193.33,4111.79,4114.87,4114.36,4096.92,4081.03,4103.08,4087.18,4125.13,4117.44,0
91,4129.23,4110.77,4170.77,4121.03,4160,4115.38,4110.26,4103.59,4092.82,4123.08,4100.51,4089.74,4123.08,4122.56,0
92,4125.13,4101.03,4170.77,4113.85,4118.97,4108.21,4102.05,4090.26,4085.64,4128.21,4089.74,4085.13,4111.79,4125.13,0
93,4124.1,4097.44,4170.26,4111.79,4100,4096.92,4105.13,4092.31,4082.56,4087.69,4091.28,4079.49,4105.13,4118.46,0
94,4124.1,4096.92,4165.64,4113.85,4093.85,4088.21,4106.67,4093.33,4084.62,4075.9,4091.28,4080,4107.18,4109.23,0
95,4125.13,4098.46,4167.18,4116.92,4118.97,4093.85,4106.15,4091.79,4085.13,4065.13,4089.74,4087.18,4112.82,4116.41,0
96,4119.49,4094.36,4169.23,4116.41,4115.9,4100.51,4104.1,4092.82,4089.74,4086.15,4089.23,4080.51,4105.64,4121.54,0
97,4123.59,4097.95,4172.31,4120.51,4117.95,4106.15,4112.31,4102.05,4106.67,4169.74,4094.87,4078.97,4112.31,4125.13,0
98,4126.67,4103.08,4169.74,4124.1,4161.03,4112.82,4119.49,4103.08,4106.15,4162.56,4101.03,4085.64,4127.18,4125.64,0
99,4112.31,4086.15,4159.49,4111.28,4131.28,4102.05,4101.03,4087.18,4083.59,4070.77,4091.79,4074.36,4106.15,4111.79,0
100,4110.77,4074.36,4160,4101.03,4067.69,4087.18,4085.13,4082.56,4078.46,4069.74,4082.05,4064.62,4083.59,4107.69,0
101,4126.67,4088.72,4171.28,4112.31,4111.79,4090.77,4097.95,4095.9,4093.85,4133.33,4093.33,4081.03,4103.59,4124.1,0
102,4120,4091.28,4167.18,4110.26,4153.85,4096.92,4110.26,4093.33,4095.9,4135.9,4095.9,4084.1,4112.82,4121.03,0
103,4103.59,4073.85,4151.79,4091.79,4120.51,4094.36,4106.67,4081.54,4088.72,4085.64,4082.56,4066.67,4095.9,4102.56,0
104,4108.21,4069.74,4151.28,4096.41,4096.41,4087.69,4101.03,4085.64,4082.56,4033.85,4086.67,4067.69,4100,4106.67,0
105,4111.79,4077.44,4155.9,4107.18,4074.36,4079.49,4092.82,4084.1,4075.38,4038.46,4088.72,4071.79,4101.54,4109.74,0
106,4110.77,4081.03,4154.36,4103.08,4078.46,4082.05,4089.23,4075.38,4080.51,4093.33,4075.38,4065.64,4085.13,4102.56,0
107,4118.97,4087.69,4154.36,4102.05,4135.38,4093.33,4096.41,4080.51,4088.72,4097.95,4082.05,4072.31,4091.28,4110.77,0
108,4126.15,4103.08,4157.95,4111.28,4150.77,4102.56,4107.69,4095.38,4093.85,4096.41,4101.54,4084.62,4118.97,4128.21,0
109,4122.56,4104.62,4157.44,4117.95,4103.08,4107.18,4112.31,4093.33,4093.33,4136.92,4098.46,4076.92,4122.56,4126.15,0
110,4114.87,4092.82,4150.77,4118.97,4088.21,4098.46,4100,4074.36,4081.54,4135.38,4078.46,4062.05,4103.08,4111.79,0
111,4121.03,4102.56,4153.85,4122.05,4124.1,4089.74,4092.31,4073.33,4076.92,4084.1,4081.54,4070.77,4104.62,4116.41,0
