106,4091.79,4098.46,4103.59,4087.18,4088.21,4081.54,4086.15,4090.77,4090.77,4042.05,4081.54,4090.26,4079.49,4080,0
107,4092.82,4096.41,4104.1,4086.67,4091.28,4082.05,4091.79,4094.36,4090.77,4082.56,4082.56,4093.85,4078.46,4089.74,0
108,4081.03,4088.72,4091.79,4080,4054.87,4068.72,4080,4084.62,4090.26,4126.67,4069.74,4079.49,4069.74,4078.97,0
109,4089.74,4103.59,4096.92,4088.72,4077.44,4074.87,4081.54,4095.38,4105.13,4083.59,4086.67,4086.15,4091.28,4083.59,0
110,4101.03,4106.67,4105.64,4095.38,4121.03,4093.85,4086.15,4105.64,4107.18,4064.62,4092.31,4092.82,4092.82,4090.26,0
111,4095.38,4087.69,4100.51,4088.72,4098.46,4092.31,4084.62,4092.31,4092.82,4095.9,4074.87,4083.08,4076.41,4083.08,0
112,4099.49,4090.26,4099.49,4091.79,4057.44,4074.87,4087.18,4081.03,4085.64,4078.46,4081.03,4087.69,4093.85,4090.77,0
113,4115.38,4111.28,4105.64,4106.15,4086.15,4078.46,4092.31,4090.26,4092.82,4084.1,4102.56,4104.62,4117.95,4112.31,0
114,4115.9,4114.36,4100.51,4110.77,4102.05,4090.77,4091.79,4094.87,4094.36,4112.82,4095.38,4102.56,4108.21,4110.77,0
115,4106.15,4102.56,4091.28,4099.49,4076.41,4082.56,4089.74,4089.74,4087.69,4090.77,4075.9,4090.26,4087.69,4093.85,0
116,4104.62,4095.38,4090.77,4088.21,4092.82,4079.49,4089.23,4090.77,4092.82,4096.92,4073.85,4087.18,4080.51,4088.72,0
117,4106.15,4096.41,4094.36,4091.79,4143.08,4103.59,4096.41,4098.97,4104.1,4117.44,4086.67,4094.36,4084.1,4093.85,0
118,4095.9,4093.85,4090.77,4090.77,4124.62,4105.64,4100,4097.95,4098.97,4074.36,4086.67,4090.77,4087.18,4088.72,0
119,4075.9,4076.92,4081.54,4075.38,4046.15,4072.82,4089.74,4088.21,4086.67,4056.92,4064.62,4071.79,4071.28,4070.77,0
120,4077.95,4070.77,4081.03,4075.9,4042.05,4073.85,4089.23,4097.44,4095.9,4100,4064.62,4072.82,4069.74,4073.33,0
121,4096.92,4086.15,4093.85,4092.31,4106.67,4098.97,4097.44,4113.33,4111.79,4074.87,4094.36,4095.9,4096.41,4095.38,0
122,4097.44,4097.95,4101.54,4096.41,4110.77,4090.26,4091.28,4104.1,4107.18,4049.74,4100,4100,4098.97,4097.95,0
123,4090.26,4090.77,4096.92,4087.69,4059.49,4072.31,4083.08,4092.31,4101.03,4122.56,4080,4085.13,4075.9,4086.67,0
124,4102.05,4085.64,4093.33,4088.72,4090.26,4089.23,4091.79,4101.03,4107.69,4162.56,4082.05,4092.31,4083.08,4093.85,0
125,4116.41,4098.97,4098.46,4101.54,4150.26,4101.03,4096.41,4103.59,4105.64,4110.26,4101.54,4109.23,4111.28,4108.21,0
126,4108.72,4104.1,4098.97,4104.1,4075.9,4073.33,4078.97,4082.05,4083.59,4064.1,4091.28,4099.49,4102.56,4098.46,0
127,4098.97,4090.77,4091.79,4092.82,4013.33,4061.54,4068.21,4071.79,4075.9,4067.18,4070.77,4086.15,4073.85,4084.1,0
128,4105.13,4088.21,4095.38,4090.26,4102.56,4092.31,4085.64,4085.13,4091.79,4068.21,4081.03,4097.95,4083.08,4095.38,0
0,4109.23,4096.41,4102.05,4094.36,4152.31,4105.13,4096.92,4095.9,4096.92,4054.87,4097.44,4107.18,4107.69,4110.26,0
1,4094.36,4091.28,4093.33,4089.23,4072.31,4083.08,4081.03,4090.26,4087.69,4081.54,4085.13,4090.26,4098.46,4098.97,0
2,4086.67,4088.21,4085.64,4091.79,4044.62,4077.95,4072.31,4085.64,4092.82,4123.08,4074.87,4083.08,4084.1,4088.72,0
3,4103.59,4098.97,4092.82,4101.03,4119.49,4093.85,4089.74,4097.44,4106.67,4118.97,4091.79,4101.03,4098.97,4102.05,0
4,4105.64,4095.9,4094.87,4094.36,4149.23,4100.51,4096.41,4105.13,4106.67,4086.67,4098.97,4105.64,4103.08,4103.59,0
5,4088.21,4089.74,4084.62,4089.74,4084.1,4089.23,4082.05,4092.31,4087.18,4057.44,4089.74,4090.26,4088.72,4090.77,0
6,4091.28,4092.82,4084.1,4101.03,4026.67,4073.33,4079.49,4082.56,4078.97,4057.44,4087.69,4086.15,4093.85,4094.36,0
7,4109.23,4093.33,4092.31,4106.15,4078.46,4084.62,4092.31,4095.9,4106.15,4128.72,4092.82,4097.44,4106.15,4107.69,0
8,4109.74,4092.31,4092.82,4096.92,4146.15,4103.08,4098.46,4113.33,4125.64,4162.05,4104.62,4109.23,4112.31,4110.77,0
9,4090.26,4085.13,4083.59,4082.56,4074.36,4080,4085.64,4105.64,4104.1,4074.87,4106.15,4102.56,4107.18,4098.46,0
10,4080,4074.87,4077.95,4076.92,4029.23,4071.28,4085.64,4100.51,4100.51,4051.79,4095.9,4093.85,4096.92,4091.79,0
11,4085.64,4078.97,4079.49,4083.59,4123.59,4105.13,4101.03,4111.79,4121.03,4137.95,4094.36,4099.49,4101.54,4102.05,0
12,4094.87,4091.79,4081.03,4090.26,4158.46,4108.72,4101.03,4113.33,4114.36,4158.97,4097.95,4101.54,4110.77,4109.23,0
13,4103.08,4093.33,4082.56,4096.92,4086.15,4086.67,4090.77,4105.64,4100.51,4094.36,4094.87,4095.38,4102.05,4103.08,0
14,4105.64,4093.85,4085.13,4101.03,4055.38,4088.72,4087.18,4104.62,4105.64,4037.95,4094.87,4093.33,4094.87,4094.87,0
