TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_11_47,17,4094.36,4081.03,4104.62,4090.26,4087.69,4080,4061.03,4098.46,4093.33,4074.87,4063.59,4115.38,4085.13,4107.18,0
12_11_47,18,4090.26,4072.82,4102.05,4088.21,4086.15,4072.82,4057.95,4098.46,4093.85,4072.82,4058.46,4106.15,4077.95,4098.46,0
12_11_47,19,4091.28,4066.67,4105.64,4091.28,4087.69,4067.69,4059.49,4098.46,4099.49,4066.15,4056.41,4110.77,4073.33,4093.85,0
12_11_47,20,4100.51,4079.49,4110.77,4091.28,4088.72,4074.87,4063.59,4098.46,4103.59,4072.31,4066.67,4124.62,4081.03,4108.21,0
12_11_47,21,4106.67,4088.72,4111.28,4094.36,4091.79,4078.97,4063.08,4098.46,4096.92,4082.05,4077.95,4126.15,4085.64,4114.36,0
12_11_47,22,4104.1,4081.54,4111.28,4104.1,4096.92,4076.92,4061.54,4098.46,4088.21,4077.44,4072.31,4121.03,4077.95,4106.67,0
12_11_47,23,4097.95,4082.56,4112.31,4109.74,4094.87,4078.97,4061.54,4098.46,4091.28,4069.23,4062.56,4120.51,4073.33,4104.62,0
12_11_47,24,4094.36,4089.23,4109.23,4102.56,4087.69,4077.95,4059.49,4098.46,4092.82,4065.64,4062.05,4113.85,4074.36,4105.13,0
12_11_47,25,4101.54,4091.28,4108.72,4102.56,4094.87,4072.82,4061.03,4098.46,4088.72,4063.08,4066.15,4110.77,4076.41,4106.67,0
12_11_47,26,4104.62,4091.79,4113.33,4107.69,4105.13,4075.38,4065.13,4098.46,4094.87,4071.28,4067.69,4115.38,4074.87,4107.18,0
12_11_47,27,4095.9,4084.62,4110.77,4100,4095.38,4076.41,4063.08,4098.46,4096.41,4075.9,4062.05,4110.77,4069.23,4101.54,0
12_11_47,28,4094.36,4080,4109.23,4093.33,4085.64,4068.72,4052.82,4098.46,4087.69,4067.18,4056.41,4105.13,4067.69,4102.56,0
12_11_47,29,4096.41,4085.13,4107.18,4092.82,4090.26,4065.13,4048.21,4098.46,4087.69,4061.03,4060,4108.21,4068.21,4104.62,0
12_11_47,30,4093.33,4082.05,4105.13,4090.77,4093.33,4072.31,4054.36,4098.46,4089.23,4060.51,4060.51,4108.72,4066.67,4100.51,0
12_11_47,39,4090.77,4075.9,4108.21,4090.77,4085.13,4078.97,4068.72,4097.95,4093.85,4067.69,4069.23,4108.21,4072.82,4102.56,0
12_11_47,40,4092.31,4070.77,4107.69,4089.74,4095.38,4081.54,4073.85,4098.97,4102.05,4066.67,4062.05,4109.23,4065.13,4098.46,0
12_11_47,41,4091.79,4065.64,4107.69,4090.77,4091.28,4089.74,4077.44,4098.46,4099.49,4065.64,4051.79,4105.13,4049.23,4085.64,0
12_11_47,42,4094.36,4071.79,4110.77,4093.33,4090.77,4092.82,4078.97,4098.46,4097.95,4075.38,4066.15,4106.15,4061.54,4093.33,0
12_11_47,43,4094.87,4075.9,4110.26,4092.82,4097.44,4091.79,4078.46,4098.97,4100,4081.54,4077.95,4109.74,4084.1,4107.18,0
12_11_47,44,4095.38,4068.21,4109.23,4091.79,4092.82,4091.79,4076.41,4098.46,4105.13,4083.08,4082.05,4109.74,4092.82,4107.69,0
12_11_47,45,4096.41,4060,4110.77,4090.26,4084.1,4085.64,4070.77,4097.44,4104.1,4085.13,4087.18,4106.67,4092.82,4105.64,0
12_11_47,46,4092.82,4059.49,4107.18,4086.67,4086.67,4075.9,4070.77,4097.44,4099.49,4078.46,4082.56,4105.13,4088.72,4106.67,0
12_11_47,47,4089.23,4057.44,4101.03,4080,4093.33,4076.41,4071.28,4098.46,4097.95,4068.21,4072.82,4107.18,4077.95,4101.03,0
12_11_47,48,4088.72,4045.13,4101.03,4074.87,4086.15,4082.56,4067.69,4098.97,4101.54,4068.72,4072.82,4104.1,4072.31,4093.33,0
12_11_47,49,4085.13,4041.54,4102.05,4075.38,4074.36,4080,4064.1,4097.95,4103.08,4081.03,4075.38,4095.9,4080,4093.33,0
12_11_47,50,4075.9,4041.03,4098.97,4073.33,4081.03,4080.51,4066.15,4098.97,4100.51,4083.08,4067.18,4091.79,4089.23,4089.74,0
12_11_47,51,4068.21,4027.69,4097.95,4065.64,4086.15,4088.72,4072.82,4103.59,4105.13,4075.9,4056.41,4090.77,4095.38,4083.08,0
12_11_47,52,4070.26,4021.54,4098.97,4065.64,4071.28,4081.54,4077.44,4104.1,4107.69,4080,4057.44,4088.21,4114.87,4084.62,0
12_11_47,53,4083.59,4035.38,4100.51,4079.49,4078.46,4055.9,4074.87,4099.49,4103.08,4089.74,4071.28,4094.36,4146.15,4094.36,0
12_11_47,54,4091.28,4048.72,4103.59,4088.72,4111.79,4045.13,4073.33,4098.97,4096.41,4083.59,4075.9,4103.59,4164.1,4095.9,0
12_11_47,55,4088.72,4053.85,4103.59,4089.23,4111.28,4058.97,4082.05,4100.51,4104.62,4084.62,4078.46,4107.18,4169.74,4090.77,0
12_11_47,56,4090.77,4061.54,4103.59,4091.28,4091.79,4068.21,4085.13,4097.95,4114.87,4103.59,4089.74,4109.74,4177.95,4095.9,0
12_11_47,57,4095.38,4064.1,4106.67,4094.36,4091.79,4063.08,4080.51,4096.92,4103.59,4102.56,4096.92,4111.28,4179.49,4104.1,0
12_11_47,58,4094.36,4061.03,4105.64,4093.85,4087.18,4063.08,4083.08,4098.46,4101.54,4093.33,4103.59,4109.74,4165.64,4102.56,0
