83,4095.9,4129.74,4090.77,4096.41,4086.15,4098.97,4093.33,4108.72,4095.9,4113.85,4093.85,4102.56,4111.79,4089.74,0
84,4098.97,4137.44,4088.21,4089.23,4128.21,4107.69,4092.31,4109.23,4097.44,4115.9,4102.56,4106.15,4110.26,4093.33,0
85,4104.1,4128.72,4090.77,4090.77,4093.85,4113.85,4093.85,4114.36,4101.54,4113.85,4111.28,4109.23,4115.9,4102.56,0
86,4103.59,4120.51,4091.28,4090.26,4080.51,4108.72,4092.82,4108.72,4093.33,4100,4104.1,4108.72,4117.44,4106.15,0
87,4103.59,4120.51,4089.23,4083.08,4101.54,4090.77,4099.49,4108.21,4090.77,4089.23,4094.36,4106.67,4109.74,4100.51,0
88,4104.1,4112.31,4089.23,4080.51,4083.08,4075.9,4095.38,4109.74,4093.33,4091.28,4091.79,4098.97,4098.46,4092.31,0
89,4091.79,4103.59,4085.64,4075.9,4057.44,4075.38,4076.92,4094.36,4078.46,4094.36,4079.49,4089.23,4085.13,4083.59,0
90,4078.46,4105.13,4082.05,4070.77,4054.36,4083.59,4072.82,4076.92,4066.15,4085.64,4063.59,4088.21,4073.33,4076.41,0
91,4080,4108.21,4085.13,4074.36,4065.13,4090.26,4082.56,4080.51,4071.79,4064.62,4064.1,4090.26,4072.82,4078.46,0
92,4086.15,4107.18,4088.21,4075.9,4093.33,4095.9,4084.1,4090.77,4076.41,4047.18,4074.36,4089.23,4080.51,4084.1,0
93,4086.67,4104.62,4084.62,4072.31,4101.03,4087.69,4078.97,4090.77,4077.95,4055.38,4078.46,4090.26,4083.08,4083.08,0
94,4088.72,4107.69,4083.08,4073.85,4071.28,4070.77,4077.95,4091.28,4090.26,4097.44,4077.44,4093.85,4081.54,4080.51,0
95,4093.33,4110.26,4083.59,4078.97,4057.95,4067.69,4077.44,4094.36,4092.31,4116.92,4077.44,4090.77,4082.56,4079.49,0
96,4089.23,4100,4080.51,4074.87,4078.46,4080.51,4070.26,4085.64,4076.41,4089.23,4076.92,4082.56,4079.49,4073.33,0
97,4083.59,4092.82,4080,4069.74,4080,4084.1,4067.69,4075.9,4069.74,4067.18,4076.41,4083.08,4075.38,4073.33,0
98,4084.1,4097.44,4083.08,4070.77,4060,4069.23,4074.36,4081.03,4074.87,4072.82,4075.9,4090.77,4078.46,4081.03,0
99,4084.1,4096.41,4081.54,4070.26,4051.79,4066.15,4078.46,4089.23,4078.46,4088.72,4074.87,4090.77,4081.03,4082.56,0
100,4078.97,4090.26,4078.97,4060,4065.64,4082.05,4074.36,4090.26,4078.46,4092.82,4073.33,4081.03,4069.23,4076.92,0
101,4074.87,4090.26,4083.08,4056.41,4074.36,4081.54,4075.38,4087.69,4073.85,4072.31,4071.28,4076.41,4055.38,4072.31,0
102,4074.36,4095.38,4088.72,4063.08,4063.08,4064.1,4076.92,4082.05,4069.74,4065.13,4073.33,4080,4062.05,4072.31,0
103,4065.64,4091.79,4085.64,4061.54,4056.41,4066.15,4072.82,4074.36,4064.62,4088.21,4066.67,4077.44,4063.59,4066.67,0
104,4053.33,4078.46,4078.46,4058.97,4048.21,4081.03,4072.82,4073.33,4063.08,4088.72,4052.31,4072.31,4045.13,4054.87,0
105,4053.33,4074.87,4078.46,4059.49,4040.51,4072.82,4074.87,4085.13,4070.77,4068.21,4058.97,4076.41,4045.64,4053.85,0
106,4052.82,4084.62,4079.49,4050.77,4072.31,4069.74,4074.87,4092.31,4073.33,4080.51,4073.33,4079.49,4061.54,4055.9,0
107,4047.18,4092.82,4077.44,4047.18,4105.13,4087.18,4077.95,4085.64,4071.79,4106.67,4072.82,4080,4061.54,4050.77,0
108,4046.67,4090.26,4076.92,4057.44,4074.36,4090.77,4079.49,4077.44,4074.36,4105.13,4069.23,4083.08,4056.41,4047.69,0
109,4048.21,4087.18,4078.46,4068.21,4031.79,4081.03,4074.87,4073.33,4069.23,4088.72,4069.74,4079.49,4061.03,4051.28,0
110,4050.26,4093.33,4078.97,4071.79,4032.82,4073.85,4071.79,4076.41,4065.13,4080,4071.79,4077.44,4064.1,4055.9,0
111,4066.15,4105.13,4082.05,4077.44,4060,4082.05,4077.44,4090.77,4078.97,4087.69,4085.13,4094.87,4072.31,4067.18,0
112,4082.05,4109.23,4087.69,4082.05,4068.21,4090.26,4081.03,4100.51,4087.18,4100.51,4098.46,4112.82,4084.62,4083.08,0
113,4073.85,4105.64,4088.72,4076.41,4035.38,4077.95,4075.38,4086.15,4077.44,4094.87,4085.64,4103.08,4075.38,4079.49,0
114,4062.05,4103.59,4083.08,4067.69,4031.79,4068.72,4073.33,4073.33,4073.85,4078.46,4075.38,4091.28,4066.15,4070.26,0
115,4060,4099.49,4078.46,4066.67,4076.92,4076.92,4078.97,4077.44,4071.28,4071.79,4078.46,4092.82,4069.74,4069.74,0
116,4048.72,4091.28,4074.87,4064.62,4083.08,4079.49,4076.92,4073.33,4060.51,4078.97,4065.64,4082.05,4057.44,4061.03,0
117,4035.38,4082.56,4070.77,4051.79,4036.92,4077.44,4065.13,4065.13,4058.46,4076.92,4048.21,4065.64,4038.46,4042.05,0
118,4037.95,4078.97,4070.26,4047.69,4010.77,4089.23,4057.95,4069.23,4064.1,4059.49,4055.38,4069.23,4044.62,4038.46,0
119,4046.67,4085.64,4076.41,4058.46,4037.95,4096.92,4062.05,4074.36,4065.13,4059.49,4072.31,4080,4060.51,4050.77,0
120,4044.62,4091.79,4076.92,4060.51,4071.79,4086.67,4072.31,4080.51,4069.74,4083.08,4074.36,4078.46,4067.18,4060,0
121,4047.18,4094.87,4074.87,4065.64,4060,4080.51,4078.97,4090.26,4077.95,4094.36,4073.85,4082.05,4076.92,4066.67,0
122,4062.56,4101.03,4081.54,4082.05,4043.08,4082.56,4074.87,4088.72,4076.41,4087.18,4076.41,4093.33,4082.05,4072.82,0
123,4060.51,4095.38,4083.59,4075.38,4043.59,4077.44,4061.54,4073.33,4069.23,4075.9,4069.74,4089.74,4066.15,4063.59,0
124,4035.38,4076.92,4075.9,4049.23,4028.72,4068.72,4055.38,4065.64,4061.54,4053.33,4057.95,4076.92,4047.18,4045.13,0
125,4027.18,4071.28,4073.33,4047.69,4041.54,4073.33,4063.08,4067.69,4055.9,4044.1,4056.41,4072.31,4046.15,4045.13,0
126,4041.03,4075.9,4077.44,4061.54,4080,4085.64,4075.9,4076.92,4063.08,4070.77,4069.23,4077.44,4064.1,4058.97,0
127,4052.82,4076.92,4077.95,4061.03,4053.33,4085.64,4081.54,4090.77,4075.38,4087.18,4080.51,4087.18,4080.51,4064.1,0
128,4053.85,4074.36,4076.41,4059.49,4024.62,4080,4077.44,4091.28,4074.36,4075.9,4075.38,4088.21,4073.33,4058.46,0
0,4052.82,4075.9,4077.44,4062.56,4064.62,4083.59,4073.33,4087.69,4071.79,4078.97,4067.18,4082.05,4058.46,4056.92,0
1,4057.44,4081.54,4082.56,4065.13,4066.15,4090.26,4074.36,4093.85,4077.95,4090.26,4074.87,4086.67,4066.67,4070.26,0
2,4058.97,4078.46,4082.56,4067.69,4030.26,4090.26,4068.72,4090.77,4078.46,4076.41,4083.08,4091.28,4077.44,4073.85,0
3,4051.79,4072.31,4075.9,4065.13,4037.44,4081.54,4062.05,4080,4072.31,4066.67,4075.9,4083.08,4068.21,4060,0
4,4060,4081.03,4072.31,4066.67,4060,4077.95,4069.23,4089.23,4075.38,4093.33,4074.87,4086.15,4066.67,4062.05,0
5,4079.49,4097.44,4079.49,4079.49,4080,4086.15,4081.54,4101.03,4080.51,4111.79,4082.56,4099.49,4078.46,4073.85,0
6,4072.82,4096.41,4082.56,4078.46,4077.44,4091.28,4080.51,4094.87,4074.87,4086.15,4081.03,4096.41,4071.28,4065.13,0
7,4055.9,4084.1,4076.92,4065.64,4044.1,4089.23,4073.85,4090.26,4066.67,4061.03,4073.33,4087.69,4055.9,4052.82,0
8,4057.44,4083.59,4078.97,4066.15,4043.59,4090.77,4075.38,4088.21,4065.13,4075.9,4073.85,4088.21,4062.05,4058.46,0
9,4066.67,4092.82,4085.64,4075.38,4077.44,4098.46,4088.21,4092.82,4076.92,4108.21,4080,4092.31,4078.97,4064.62,0
10,4067.69,4089.23,4082.56,4078.97,4078.97,4101.03,4096.41,4109.74,4089.23,4109.23,4084.1,4094.87,4078.97,4063.59,0
