TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_23_11,83,4094.87,4093.85,4099.49,4094.87,4093.85,4095.38,4092.82,4097.44,4091.79,4092.31,4095.38,4110.26,4100.51,4097.95,0
12_23_11,84,4086.67,4090.26,4088.21,4095.9,4090.26,4093.33,4090.26,4099.49,4097.44,4096.41,4096.92,4107.18,4099.49,4090.77,0
12_23_11,85,4088.21,4085.64,4089.23,4091.79,4088.21,4092.82,4090.26,4102.56,4098.97,4098.97,4100,4110.26,4098.46,4094.36,0
12_23_11,86,4084.62,4080.51,4092.31,4089.23,4087.69,4093.33,4091.28,4101.03,4092.31,4091.79,4087.69,4100,4091.79,4088.72,0
12_23_11,87,4073.85,4074.36,4088.21,4088.21,4085.13,4091.28,4091.28,4095.9,4087.18,4085.13,4077.95,4089.74,4084.62,4071.79,0
12_23_11,88,4069.74,4072.31,4081.03,4079.49,4084.62,4093.33,4092.82,4093.85,4090.26,4090.26,4082.05,4091.28,4084.1,4071.79,0
12_23_11,89,4066.67,4069.23,4072.82,4068.21,4086.15,4098.46,4092.31,4090.77,4087.69,4088.72,4076.41,4081.54,4078.46,4072.82,0
12_23_11,90,4063.08,4063.59,4071.79,4067.69,4084.1,4097.44,4089.74,4084.62,4077.95,4079.49,4067.69,4070.26,4069.23,4065.64,0
12_23_11,91,4070.26,4065.13,4079.49,4074.87,4084.1,4096.41,4093.85,4091.79,4084.1,4088.21,4081.54,4091.79,4079.49,4075.9,0
12_23_11,92,4086.67,4078.46,4084.1,4079.49,4091.79,4104.1,4098.46,4107.69,4100,4107.18,4100,4110.77,4099.49,4094.36,0
12_23_11,93,4092.31,4090.26,4084.62,4083.08,4095.9,4108.72,4095.9,4108.21,4100,4110.26,4099.49,4097.95,4101.54,4098.46,0
12_23_11,94,4089.23,4087.69,4086.67,4085.64,4090.77,4104.1,4091.28,4102.56,4096.41,4104.62,4098.97,4097.95,4099.49,4102.05,0
12_23_11,95,4090.77,4084.1,4090.77,4085.64,4088.21,4102.05,4091.28,4104.62,4103.08,4104.62,4108.72,4115.9,4107.69,4113.85,0
12_23_11,96,4095.38,4090.26,4091.79,4089.74,4093.85,4104.62,4094.87,4107.69,4111.79,4108.21,4111.28,4113.33,4110.26,4116.41,0
12_23_11,97,4094.87,4092.82,4090.26,4091.79,4095.38,4102.56,4096.41,4108.21,4111.28,4111.79,4102.05,4100,4100,4108.72,0
12_23_11,98,4089.23,4082.56,4090.77,4082.56,4089.23,4097.95,4096.41,4104.62,4098.46,4104.1,4093.85,4104.62,4092.31,4106.67,0
12_23_11,99,4084.62,4074.87,4092.82,4080,4087.69,4101.03,4102.05,4102.05,4089.74,4097.95,4092.31,4112.31,4090.77,4110.77,0
12_23_11,100,4077.95,4076.92,4086.15,4086.67,4091.79,4106.15,4105.64,4105.13,4096.41,4101.54,4089.23,4096.41,4085.13,4103.59,0
12_23_11,101,4071.79,4077.44,4077.95,4084.62,4092.82,4106.67,4101.54,4104.1,4101.54,4103.08,4083.59,4077.95,4081.54,4091.79,0
12_23_11,102,4075.9,4076.92,4082.05,4083.59,4089.74,4104.62,4096.92,4097.95,4095.9,4101.54,4087.18,4093.33,4088.72,4100,0
12_23_11,103,4082.05,4081.03,4084.62,4088.21,4089.23,4104.1,4095.9,4096.92,4093.33,4103.59,4094.87,4109.23,4093.85,4108.72,0
12_23_11,104,4075.9,4080,4074.36,4085.64,4089.23,4100.51,4092.31,4094.36,4092.31,4096.92,4088.72,4090.77,4086.15,4095.38,0
12_23_11,105,4069.23,4072.82,4071.79,4081.54,4087.69,4092.31,4089.74,4090.77,4087.18,4089.23,4085.64,4082.56,4085.13,4093.85,0
12_23_11,106,4081.54,4079.49,4088.72,4088.72,4090.26,4089.74,4091.79,4094.87,4088.21,4096.92,4096.92,4109.74,4094.87,4115.9,0
12_23_11,107,4092.82,4091.79,4095.38,4094.36,4093.85,4092.31,4092.82,4096.92,4089.74,4100.51,4095.38,4115.38,4095.38,4123.08,0
12_23_11,108,4085.13,4087.69,4081.54,4086.15,4090.77,4091.28,4091.28,4090.77,4083.08,4091.28,4085.13,4093.33,4087.18,4113.33,0
12_23_11,109,4083.59,4085.13,4080,4083.08,4087.18,4088.72,4089.23,4089.74,4082.05,4095.9,4095.9,4100.51,4090.26,4120,0
12_23_11,110,4097.95,4095.38,4095.9,4092.31,4089.74,4091.28,4090.26,4094.36,4089.74,4107.69,4106.15,4127.69,4098.46,4134.36,0
12_23_11,111,4094.87,4092.82,4093.33,4092.31,4089.74,4089.74,4092.82,4097.44,4093.85,4104.1,4092.31,4121.03,4093.85,4127.18,0
12_23_11,112,4078.46,4078.97,4075.9,4079.49,4084.1,4081.54,4090.26,4094.36,4094.87,4096.41,4088.72,4103.08,4089.23,4118.97,0
12_23_12,113,4086.67,4084.62,4086.67,4083.08,4086.67,4082.56,4089.74,4093.85,4102.05,4104.1,4107.18,4118.46,4104.62,4134.36,0
12_23_12,114,4104.1,4098.97,4106.15,4097.95,4094.87,4091.79,4100.51,4104.1,4114.87,4112.31,4114.36,4135.38,4116.92,4147.69,0
12_23_12,115,4093.33,4092.31,4096.41,4092.82,4093.85,4093.85,4109.74,4111.28,4121.03,4108.72,4103.08,4122.56,4108.21,4139.49,0
12_23_12,116,4079.49,4077.44,4085.13,4084.1,4088.72,4090.26,4101.54,4104.62,4121.54,4107.69,4101.54,4113.33,4106.15,4130.77,0
12_23_12,117,4080.51,4075.9,4092.31,4085.13,4090.26,4088.72,4096.41,4099.49,4117.44,4106.15,4100,4114.36,4109.23,4128.21,0
12_23_12,118,4074.87,4076.41,4086.15,4080.51,4088.72,4090.26,4105.64,4104.62,4110.26,4095.38,4085.13,4102.05,4094.36,4116.41,0
12_23_12,119,4068.21,4070.26,4072.31,4074.36,4081.54,4089.74,4105.13,4107.18,4110.26,4088.72,4079.49,4095.38,4082.56,4109.23,0
12_23_12,120,4076.41,4071.28,4080.51,4079.49,4082.56,4090.77,4100,4105.64,4116.41,4095.9,4090.77,4108.21,4089.74,4118.97,0
12_23_12,121,4080.51,4075.9,4089.74,4080.51,4089.23,4093.85,4104.1,4107.18,4115.9,4102.56,4090.77,4110.77,4093.33,4122.56,0
12_23_12,122,4075.9,4077.95,4084.62,4078.97,4091.79,4094.87,4102.05,4106.67,4116.41,4104.1,4085.13,4102.05,4093.85,4117.95,0
12_23_12,123,4085.64,4084.62,4088.72,4086.15,4091.79,4092.31,4094.36,4100,4121.03,4107.69,4097.44,4111.28,4105.13,4127.18,0
12_23_12,124,4099.49,4092.82,4100.51,4093.85,4093.85,4091.28,4092.82,4092.31,4114.87,4105.13,4104.1,4123.59,4106.67,4138.46,0
12_23_12,125,4095.38,4092.82,4096.92,4091.79,4096.41,4093.33,4092.31,4090.26,4107.69,4099.49,4093.33,4114.36,4098.97,4131.79,0
12_23_12,126,4085.64,4085.13,4086.67,4084.62,4092.82,4093.85,4090.26,4091.28,4111.28,4097.95,4086.15,4103.59,4095.9,4123.08,0
12_23_12,127,4088.72,4080,4090.26,4080.51,4088.21,4092.31,4091.28,4087.69,4107.69,4092.31,4087.18,4106.67,4094.36,4123.59,0
12_23_12,128,4091.79,4080,4095.9,4082.05,4089.74,4090.26,4091.79,4086.15,4104.1,4089.74,4087.69,4109.23,4092.82,4124.62,0
12_23_12,0,4078.46,4074.36,4083.08,4077.95,4088.21,4092.31,4092.82,4094.87,4113.85,4097.95,4090.77,4105.13,4094.36,4118.97,0
12_23_12,1,4070.26,4064.62,4072.82,4073.33,4080.51,4089.74,4092.82,4098.97,4116.41,4099.49,4092.31,4103.08,4091.79,4113.85,0
12_23_12,2,4076.92,4064.1,4086.67,4075.9,4075.9,4083.08,4089.23,4091.28,4103.59,4089.23,4085.13,4104.62,4086.15,4109.23,0
12_23_12,3,4078.97,4065.64,4092.82,4071.79,4078.46,4085.13,4090.77,4087.18,4100,4086.15,4083.59,4105.13,4088.21,4110.26,0
12_23_12,4,4070.77,4060.51,4074.87,4056.92,4083.08,4090.77,4095.38,4097.95,4108.72,4096.92,4090.77,4104.1,4092.31,4117.95,0
12_23_12,5,4070.26,4059.49,4070.26,4058.46,4083.59,4086.15,4096.41,4106.15,4110.77,4102.56,4093.85,4105.13,4093.33,4118.97,0
12_23_12,6,4075.9,4064.1,4088.21,4073.85,4076.41,4076.92,4092.31,4094.36,4102.56,4094.36,4090.77,4107.69,4090.26,4114.36,0
12_23_12,7,4076.92,4067.18,4094.36,4075.9,4075.9,4078.97,4091.28,4091.28,4101.03,4093.85,4088.21,4107.18,4087.18,4116.41,0
12_23_12,8,4079.49,4073.33,4088.21,4071.79,4088.21,4085.13,4093.85,4107.18,4113.85,4106.67,4095.38,4109.74,4094.87,4122.56,0
12_23_12,9,4081.54,4075.38,4090.77,4074.87,4088.72,4079.49,4088.72,4106.15,4117.95,4110.26,4102.56,4110.77,4097.44,4121.03,0
12_23_12,10,4078.97,4073.33,4094.36,4076.92,4080.51,4071.28,4083.59,4091.79,4109.74,4104.1,4097.95,4109.74,4088.21,4120,0
12_23_12,11,4080,4078.46,4091.79,4074.36,4084.62,4075.38,4089.74,4094.36,4109.23,4106.67,4097.44,4113.33,4093.85,4125.13,0
12_23_12,12,4088.21,4084.1,4094.36,4078.97,4090.77,4080.51,4094.87,4097.95,4112.82,4110.26,4106.67,4117.95,4108.72,4129.23,0
12_23_12,13,4092.31,4082.05,4098.97,4083.59,4088.72,4075.38,4090.26,4089.74,4107.18,4107.18,4105.64,4113.85,4101.54,4128.21,0
12_23_12,14,4086.67,4082.05,4092.82,4081.54,4089.23,4076.92,4088.72,4091.28,4105.64,4108.21,4100.51,4106.15,4089.74,4123.59,0
12_23_12,15,4085.13,4088.21,4088.21,4084.62,4092.82,4083.08,4092.31,4100,4108.72,4110.26,4106.67,4111.28,4100.51,4124.62,0
12_23_12,16,4093.85,4091.28,4096.41,4091.28,4091.28,4083.59,4092.82,4105.64,4109.23,4108.72,4106.15,4119.49,4109.23,4127.69,0
12_23_12,17,4093.85,4086.67,4096.92,4087.18,4090.26,4087.18,4094.36,4110.26,4109.74,4108.72,4095.9,4111.79,4098.46,4124.1,0
12_23_12,18,4082.05,4079.49,4086.67,4075.38,4091.79,4092.82,4096.41,4102.56,4108.21,4107.18,4092.31,4100.51,4088.21,4117.95,0
12_23_12,19,4088.21,4082.05,4095.38,4081.54,4091.79,4092.82,4095.38,4096.41,4105.13,4106.15,4096.92,4111.28,4092.82,4121.54,0
12_23_12,20,4104.62,4089.74,4110.26,4091.79,4093.85,4091.28,4095.38,4103.08,4106.67,4111.79,4097.95,4123.59,4097.44,4128.21,0
12_23_12,21,4097.95,4087.18,4096.41,4083.08,4093.33,4091.28,4095.38,4102.05,4109.74,4114.36,4094.87,4114.87,4095.38,4125.13,0
12_23_12,22,4084.62,4077.95,4085.13,4077.44,4090.77,4089.23,4093.33,4089.74,4104.62,4106.15,4092.31,4110.77,4094.87,4120,0
12_23_12,23,4096.92,4075.9,4102.56,4089.74,4089.74,4084.1,4090.77,4086.67,4095.38,4103.08,4091.79,4122.56,4093.85,4121.54,0
12_23_12,24,4107.18,4080,4107.69,4094.87,4089.74,4078.97,4090.77,4092.31,4096.92,4108.72,4096.92,4128.72,4097.44,4124.1,0
12_23_12,25,4095.9,4084.62,4092.31,4086.15,4092.31,4081.54,4091.28,4094.36,4102.56,4110.77,4105.13,4124.62,4107.69,4123.59,0
12_23_12,26,4095.38,4085.64,4096.41,4087.18,4093.33,4089.23,4090.77,4091.28,4097.95,4109.74,4103.08,4123.08,4110.26,4122.56,0
12_23_12,27,4107.18,4082.05,4108.21,4093.85,4092.31,4090.77,4089.23,4089.74,4094.36,4108.72,4095.9,4126.67,4104.1,4122.56,0
12_23_12,28,4103.59,4081.54,4101.03,4089.74,4091.79,4089.74,4090.77,4098.46,4101.03,4109.74,4098.46,4124.62,4101.54,4122.56,0
12_23_12,29,4098.97,4089.23,4095.38,4089.23,4095.38,4092.31,4094.36,4105.13,4104.1,4113.33,4104.1,4123.08,4107.18,4121.54,0
12_23_12,30,4110.26,4095.38,4108.21,4098.97,4096.92,4092.82,4094.36,4103.08,4103.08,4111.79,4104.62,4129.23,4109.74,4122.56,0
12_23_12,31,4105.64,4090.26,4112.82,4098.46,4094.36,4089.74,4092.31,4101.54,4100.51,4107.18,4104.62,4130.77,4103.08,4118.46,0
12_23_12,32,4090.26,4083.59,4095.9,4088.21,4090.26,4089.23,4094.87,4097.44,4097.44,4106.15,4100.51,4121.54,4097.95,4111.28,0
12_23_12,33,4099.49,4091.28,4092.82,4093.33,4091.79,4090.26,4097.95,4091.79,4097.95,4108.72,4094.87,4120.51,4100,4115.38,0
12_23_12,34,4114.87,4096.92,4112.82,4101.54,4098.46,4088.72,4096.41,4093.85,4101.03,4108.21,4097.95,4127.18,4099.49,4125.64,0
12_23_12,35,4105.13,4089.74,4111.79,4096.41,4098.46,4090.26,4095.9,4098.97,4102.05,4107.69,4104.62,4127.69,4095.9,4125.13,0
12_23_12,36,4088.21,4081.03,4087.69,4088.72,4093.33,4092.31,4094.87,4095.9,4097.95,4105.64,4099.49,4120.51,4093.33,4114.36,0
12_23_12,37,4090.77,4081.03,4088.72,4086.67,4087.18,4088.72,4091.28,4090.77,4091.28,4102.56,4090.77,4116.41,4089.23,4109.23,0
12_23_12,38,4098.46,4081.03,4104.1,4089.23,4083.59,4088.21,4089.74,4091.79,4095.38,4105.64,4092.31,4124.1,4090.26,4115.38,0
