0.809644,0.269208,0.45041,0.701264,0.252847,0.605611,0.279775,0.449631,0.421312,0.190872,0.342947,0.0560118,0.333401,0.181442,0.0663844,0.485463,0.251848,0.204023,0.266435,0.315438,0.233541,0.344274,0.196731,0.456797,0.243488,0.310932,0.284219,0.251205,0.24365,0.139986,0.0902984,0.0831389,0.0997885,0.120638,0.0691177,0.158835,0.146304,0.102854,0.117248,0.104511,0.207975,0.350279,0.439,0.187538,0.201818,0.140396,0.361812,0.515477,0.314643,0.353662,0.171283,0.406844,0.0770576,0.233749,0.230026,0.11849,0.151214,0.152865,0.194349,0.125055,0.26357,0.370406,0.211237,0.307786,0.20105,0.865858,0.589369,0.515783,0.713571,0.298803,0,50
0.658432,0.598888,0.553493,0.397815,0.225545,0.38547,0.44695,0.553769,0.431874,0.23844,0.210654,0.267241,0.321532,0.0951097,0.102626,0.515171,0.417851,0.289181,0.195772,0.163972,0.255257,0.533222,0.359384,0.406189,0.303969,0.244246,0.627945,0.30339,0.179102,0.160155,0.249716,0.41994,0.442955,0.118779,0.10305,0.231388,0.41952,0.633091,0.254215,0.109144,0.480444,0.707703,1.19924,0.304217,0.193162,0.776317,0.622391,1.46779,1.00491,0.822535,0.463445,0.726631,1.09073,0.388094,0.184242,0.65609,0.423747,0.495911,0.22724,0.141371,0.449607,0.675709,1.29572,0.354233,0.269412,1.24085,0.76213,0.763099,0.334135,0.192717,1,50
1.46375,0.450759,0.316629,0.638204,0.237626,0.842455,0.582558,0.273702,0.306346,0.258016,0.364777,0.0523325,0.159178,0.161852,0.0585041,0.771141,0.216892,0.206601,0.291848,0.306739,0.495226,0.277341,0.129586,0.417006,0.228365,0.570555,0.245279,0.2757,0.428834,0.130759,0.183794,0.0693364,0.147795,0.190861,0.071688,0.202358,0.184812,0.123657,0.253829,0.100134,0.418641,0.438153,0.271621,0.375823,0.153727,0.368131,0.514866,0.452271,0.479483,0.397181,0.322365,0.333583,0.0916063,0.244562,0.176496,0.207253,0.224496,0.0652997,0.198479,0.0885687,0.342948,0.379262,0.217322,0.276562,0.230604,1.64352,0.792234,0.380153,0.554358,0.224309,0,55
1.70309,0.834353,1.01183,0.606981,0.33571,0.863888,0.741346,0.704911,0.375777,0.324156,0.182882,0.273961,0.352602,0.175964,0.121416,0.573104,0.506887,0.388815,0.313203,0.192447,0.307939,0.515431,0.811908,0.532771,0.355933,0.201478,0.460602,0.336418,0.2435,0.145338,0.166624,0.362747,0.330627,0.154931,0.0980105,0.26902,0.376769,0.664549,0.35457,0.121559,0.649207,0.542294,1.27731,0.443018,0.246107,0.626492,1.00932,1.59082,1.27649,0.812024,0.596939,0.587231,0.78537,0.53953,0.268373,0.497642,0.52473,0.851719,0.417354,0.142084,0.730977,0.796653,1.06554,0.386653,0.365319,1.02197,0.860018,0.861004,0.460686,0.26169,1,55
0.9049,0.401254,0.283168,0.520448,0.14319,0.597976,0.351126,0.321195,0.285106,0.218529,0.200297,0.0604322,0.261244,0.0880213,0.0377118,0.570302,0.216881,0.13472,0.221452,0.315116,0.39516,0.169096,0.0477935,0.38567,0.20426,0.469675,0.147775,0.143162,0.253406,0.101327,0.0964549,0.0810769,0.0576722,0.150424,0.0546559,0.160474,0.131815,0.125275,0.124913,0.0708826,0.405191,0.527413,0.456052,0.29607,0.098823,0.522005,0.652904,0.569553,0.425367,0.422759,0.276006,0.278229,0.264371,0.286347,0.175315,0.149959,0.188507,0.104038,0.132563,0.0425705,1.12674,0.607958,0.324177,0.251362,0.160762,1.33675,0.598162,0.459374,0.466291,0.16979,0,60
1.38005,1.14782,1.25884,1.05198,0.32403,0.857529,1.06618,0.781737,0.600035,0.317077,0.146146,0.248664,0.484779,0.266696,0.0876626,0.346305,0.485214,0.495277,0.347738,0.189997,0.277541,0.52668,0.579577,0.486503,0.344027,0.339709,0.468145,0.496603,0.181449,0.101547,0.186015,0.334893,0.462395,0.168159,0.0826949,0.567047,0.473294,0.524104,0.352419,0.124679,0.898787,0.816429,0.906921,0.454967,0.229005,1.00518,1.11098,1.67891,1.03533,0.752524,0.841598,0.534585,0.886235,0.528913,0.29188,0.62777,0.5716,0.970982,0.518849,0.110777,0.796975,0.484583,0.873198,0.469923,0.255165,1.33105,0.855572,1.14355,0.662746,0.204345,1,60
1.00421,0.521108,0.482163,0.363539,0.200772,0.472321,0.326934,0.226687,0.288044,0.22399,0.33959,0.111877,0.36118,0.0894394,0.0594262,0.313212,0.366466,0.323024,0.224779,0.331335,0.164764,0.133638,0.0555551,0.450472,0.226049,0.306588,0.140383,0.155874,0.207633,0.119519,0.106777,0.0890756,0.0552074,0.129362,0.0500221,0.126835,0.254043,0.17905,0.116745,0.066686,0.479158,0.900905,0.545304,0.274921,0.123757,0.726502,0.926737,0.579621,0.343836,0.291537,0.389045,0.312307,0.344037,0.205752,0.17253,0.412385,0.242417,0.169795,0.0748384,0.0628407,1.47793,0.743945,0.451241,0.330663,0.167268,1.66493,0.965781,0.830437,0.387664,0.204437,0,65
0.825604,0.504534,0.52618,0.825765,0.227859,0.814404,0.603321,0.436486,0.605796,0.261825,0.0687573,0.100872,0.372426,0.168678,0.0832722,0.403735,0.338461,0.259629,0.290562,0.184759,0.423861,0.503644,0.255633,0.661164,0.264963,0.71245,0.318292,0.28367,0.207217,0.0969905,0.382063,0.216375,0.458248,0.217368,0.107865,0.739043,0.665912,0.411118,0.461796,0.130814,1.12819,0.82248,0.682308,0.566173,0.212749,0.906179,0.870829,2.04612,0.830564,0.595723,0.483375,0.367228,0.870895,0.406498,0.255376,0.393889,0.526361,0.685601,0.431075,0.135979,0.360571,0.274635,1.21194,0.332419,0.243636,0.751619,0.440955,1.14446,0.598433,0.185656,1,65
0.963967,0.630683,0.525773,0.368075,0.16768,0.352272,0.241435,0.300253,0.323787,0.219704,0.279564,0.121285,0.285795,0.0909115,0.0667353,0.281114,0.317886,0.280149,0.425936,0.368334,0.204844,0.181992,0.0935049,0.416483,0.255167,0.248708,0.208328,0.226709,0.342398,0.108853,0.112648,0.0541182,0.0681655,0.130687,0.0560963,0.0789018,0.137307,0.101082,0.164982,0.0795946,0.362885,0.572061,0.433595,0.378739,0.124261,0.548562,0.594483,1.24221,0.406453,0.228112,0.252761,0.200977,0.552957,0.228782,0.114522,0.373209,0.251054,0.174352,0.10123,0.0846354,0.680323,0.347519,0.653005,0.344938,0.163261,1.18632,0.884766,1.01076,0.572282,0.156595,0,70
0.691908,0.552098,0.612536,0.638027,0.127439,0.794298,0.752851,0.541871,0.453679,0.238477,0.108926,0.132727,0.412918,0.134153,0.0561946,0.444107,0.443654,0.282994,0.325828,0.161606,0.533197,0.534752,0.285911,0.510453,0.243486,0.575137,0.465689,0.218243,0.156709,0.0764489,0.343448,0.211507,0.552357,0.211832,0.087023,0.297231,0.864299,0.648732,0.48354,0.121381,0.60053,1.14315,1.03782,0.436124,0.157209,0.918263,2.12331,4.78863,0.625398,0.573284,0.470713,0.927527,1.77809,0.369682,0.208964,0.31939,0.535593,1.01169,0.410812,0.108739,0.666457,1.21682,2.02194,0.346751,0.195274,0.650978,0.573202,1.30324,0.617523,0.103123,1,70
