1.9961,1.32841,1.59635,0.348806,0.187383,0.608812,0.606327,0.780913,0.304513,0.220973,0.263448,0.184094,0.676005,0.0712949,0.0785799,0.318049,0.361633,0.429939,0.239801,0.308222,0.277368,0.218489,0.192575,0.139712,0.170055,0.739471,0.227164,0.534193,0.182487,0.100501,0.245396,0.104668,0.207646,0.101785,0.073944,0.113915,0.0343701,0.156785,0.137872,0.0568364,0.630229,0.334116,0.864818,0.478517,0.156954,0.606802,0.342858,0.449027,0.32858,0.219116,0.461084,0.30764,0.553161,0.152656,0.218003,0.414371,0.145256,0.677452,0.107692,0.0652647,0.721824,0.533167,0.946248,0.307051,0.205272,2.60493,1.47823,2.66057,0.447945,0.183048,0,190,,,,,,,
0.813164,0.452094,0.602298,0.338938,0.143955,0.465686,0.483479,0.580355,0.544413,0.26441,0.341595,0.213102,0.364824,0.119436,0.0712189,0.376403,0.403818,0.393074,0.506716,0.258582,0.225774,0.303064,0.485483,0.329419,0.116042,0.359287,0.452623,0.516133,0.143834,0.115368,0.206003,0.329829,0.318588,0.157596,0.123261,0.170014,0.690071,0.395488,0.171563,0.0718709,0.264331,0.977927,0.95915,0.301574,0.127059,0.249322,0.836207,0.520896,0.429957,0.246674,0.400476,0.428429,0.656433,0.185095,0.206163,0.478409,0.249508,0.544983,0.189994,0.1005,0.298832,0.415975,0.835948,0.24999,0.117536,1.23997,0.609285,1.00509,0.305591,0.137607,1,190,,,,,,,
2.57954,1.21373,0.351414,0.381645,0.185209,0.937785,0.435272,0.170789,0.282279,0.30725,0.321495,0.144943,0.49895,0.093189,0.0839684,0.775846,0.610188,0.295507,0.23239,0.357637,0.39714,0.237514,0.160643,0.132288,0.168675,0.759978,0.195776,0.472813,0.152382,0.0983726,0.305905,0.121931,0.137127,0.0852499,0.0606817,0.132494,0.0497866,0.15875,0.157241,0.0836473,0.661096,0.212609,0.798327,0.530143,0.193734,0.656846,0.197599,0.316993,0.274007,0.251482,0.293033,0.117594,0.162866,0.108254,0.173167,0.355062,0.118676,0.35121,0.121319,0.0654677,0.676625,0.429511,0.55252,0.244254,0.157285,3.13278,1.10862,0.780011,0.308313,0.170425,0,195,,,,,,,
1.69716,2.51044,2.32038,0.49688,0.2752,1.61049,3.00306,1.64412,0.257777,0.273557,0.585399,0.348413,1.11691,0.242366,0.137569,1.08209,0.931413,0.483905,0.554639,0.314803,0.627451,0.677549,0.488889,0.56263,0.21913,0.912207,0.40299,0.432182,0.485504,0.170616,0.795901,0.412404,0.376168,0.30461,0.137976,0.93052,0.20532,0.717895,0.302154,0.144876,1.88734,1.29615,1.91565,0.807039,0.242518,3.15762,4.17593,2.69279,0.804344,0.415464,1.01756,2.34372,1.2075,0.579767,0.281659,1.06095,0.681604,1.34902,0.381652,0.182705,0.884197,3.62428,1.46203,0.638396,0.20817,1.79609,2.29595,2.30359,0.495106,0.238931,1,215,,,,,,,
0.773655,0.474612,0.732703,0.474222,0.130979,0.53421,0.370759,0.68854,0.407701,0.306964,0.237019,0.167558,0.335718,0.145354,0.08774,0.282014,0.207484,0.307732,0.288079,0.156684,0.184125,0.217267,0.23323,0.308081,0.144683,0.184604,0.187464,0.423364,0.198211,0.149906,0.129988,0.176366,0.233499,0.13239,0.0903703,0.258724,0.326135,0.322451,0.184048,0.0882075,0.382692,0.714744,0.467745,0.212893,0.18823,0.41757,0.623627,0.200175,0.422755,0.282072,0.495171,0.399888,0.420708,0.323714,0.217447,0.613795,0.430157,0.342136,0.222604,0.0929717,0.633621,0.616153,0.250321,0.227561,0.150249,4.01448,3.00952,1.40949,1.06028,0.163009,1,240,,,,,,,
11.7131,2.11798,0.662982,0.358381,0.17408,2.9169,1.51171,0.437381,0.338176,0.230964,0.273279,0.224227,0.335734,0.0658785,0.07911,0.69134,0.315156,0.234209,0.272908,0.318699,0.198086,0.177765,0.146788,0.314451,0.122655,0.302089,0.40727,0.153359,0.200773,0.0831952,0.162103,0.16921,0.0858667,0.157658,0.0549559,0.0340717,0.126842,0.0785132,0.120638,0.048832,0.338649,0.607743,0.575187,0.219358,0.0946704,0.334857,1.41282,1.08761,0.369919,0.148589,0.788698,0.270333,0.406367,0.152237,0.130546,0.247991,0.208744,0.152504,0.114948,0.0502582,5.78348,2.02805,1.02144,0.527385,0.14115,11.402,1.96323,0.711229,0.505524,0.12395,0,250,,,,,,,
1.55042,1.43473,1.04513,0.355108,0.160262,1.14264,1.33401,0.503279,0.296655,0.31374,0.258036,0.323095,0.287428,0.0625843,0.0682421,0.657657,0.388171,0.258961,0.222825,0.207854,0.373745,0.635645,0.257889,0.251512,0.102626,0.541088,0.505532,0.167953,0.138723,0.0630421,0.277793,0.190041,0.0651945,0.137598,0.0575492,0.052703,0.130032,0.119029,0.0936703,0.0504507,0.305449,1.80325,1.24984,0.363005,0.165042,0.542327,5.92797,2.68772,0.465612,0.184796,0.372906,0.590666,0.91935,0.221801,0.160862,0.238308,0.226516,0.28299,0.0942847,0.0863024,18.7479,4.82085,4.4122,1.44998,0.284081,1.34,1.45712,1.87855,0.478264,0.223292,0,255,,,,,,,
1.56285,1.69814,1.54081,0.463569,0.240209,1.00011,1.99402,1.01803,0.3249,0.378109,0.19924,0.287759,0.574473,0.102599,0.071568,0.551515,0.523989,0.424132,0.173825,0.301401,0.393742,0.901895,0.252943,0.333707,0.145042,0.606612,0.854952,0.505359,0.20995,0.0754395,0.282918,0.254822,0.162297,0.196213,0.0973397,0.122156,0.231251,0.173555,0.163281,0.0912887,0.3754,1.76298,1.05463,0.416434,0.217103,0.672589,6.1123,2.68377,0.335666,0.255504,0.524913,1.25544,1.12091,0.257509,0.192592,0.22771,0.232076,0.611313,0.159308,0.121484,13.476,7.19292,2.84795,0.89944,0.331314,1.43235,2.43065,2.87474,0.525749,0.332099,0,260,,,,,,,
1.18768,1.32641,1.78716,0.804021,0.278078,0.464725,1.15733,1.45462,0.315253,0.277212,0.205803,0.217448,0.672985,0.179325,0.0683731,0.250069,0.568832,0.770289,0.229155,0.369279,0.140922,0.263663,0.222563,0.424138,0.159073,0.293109,0.608411,0.788504,0.282111,0.0820287,0.144775,0.267286,0.377133,0.206249,0.0808075,0.13457,0.197176,0.194737,0.120339,0.105247,0.471635,0.736011,0.978005,0.35724,0.238041,0.488625,1.8227,1.60203,0.20845,0.242284,1.11241,0.715063,0.685479,0.330308,0.18054,0.182947,0.294606,0.575289,0.32152,0.104243,7.59323,5.4003,0.913508,0.658564,0.311954,1.59032,1.7745,1.97521,0.776351,0.273979,0,265,,,,,,,
1.25294,0.515776,0.465854,0.993639,0.206774,0.777464,0.348642,0.385334,0.866886,0.327229,0.482919,0.24916,0.377848,0.266304,0.100068,0.646913,0.33228,0.301223,0.502817,0.225976,0.624566,0.238075,0.492965,0.37637,0.209156,0.709524,0.33369,0.610374,0.239482,0.0929132,0.618318,0.206446,0.404852,0.228599,0.111686,0.836207,0.278765,0.45757,0.374228,0.128921,1.36594,0.532178,0.866188,0.706651,0.199559,1.39725,0.447417,0.941426,0.62937,0.341599,0.815454,0.279662,0.424463,0.601523,0.236376,0.956758,0.238211,0.298879,0.255992,0.129727,0.984142,0.410362,0.593891,0.629271,0.202558,2.12115,0.561436,0.491811,0.702699,0.16997,1,265,,,,,,,
1.28227,0.93386,2.21131,0.77215,0.246653,0.712374,0.305637,1.28261,0.346588,0.207307,0.228919,0.20345,0.977779,0.161556,0.0707332,0.31685,0.570535,0.81916,0.400582,0.378338,0.197858,0.180851,0.247377,0.248704,0.164009,0.382579,0.584934,0.794487,0.279519,0.127342,0.124164,0.245561,0.410655,0.171053,0.052674,0.143527,0.190715,0.304518,0.0820436,0.101077,0.408269,0.569821,1.07529,0.169967,0.201346,0.375119,0.972699,2.41016,0.2498,0.182331,0.625772,0.438005,1.07483,0.285778,0.118077,0.208049,0.260565,1.04907,0.289518,0.0779852,1.47086,1.61508,1.40737,0.387574,0.178479,1.55798,1.33565,2.21196,0.639421,0.170096,0,270,,,,,,,
1.20716,0.840518,0.923571,0.574153,0.164572,1.01847,0.621025,0.442214,0.383178,0.187985,0.270322,0.318527,0.478558,0.112071,0.0575532,0.726786,0.337548,0.320593,0.34148,0.338796,0.290224,0.146774,0.130544,0.194058,0.135361,0.707741,0.25151,0.176241,0.179236,0.106404,0.30797,0.057824,0.285161,0.12054,0.0576534,0.22382,0.245258,0.306174,0.159191,0.108692,0.678759,0.465312,0.762354,0.185886,0.12163,0.76038,0.675501,0.697941,0.178641,0.134746,0.369863,0.413456,0.452855,0.191865,0.101643,0.227089,0.592275,0.311712,0.118308,0.0732639,1.38668,0.629748,1.06285,0.301097,0.157459,1.97483,0.89292,1.61963,0.485111,0.208611,0,275,,,,,,,
0.623849,0.904185,0.69684,0.61817,0.158422,0.690347,0.690718,0.257328,0.36163,0.165669,0.1959,0.205088,0.288335,0.100321,0.0703457,0.379958,0.355584,0.347678,0.305888,0.306356,0.23897,0.177574,0.0667611,0.167132,0.129383,0.557324,0.284716,0.0847083,0.12553,0.0849417,0.191021,0.144369,0.212393,0.0943763,0.0747861,0.198247,0.232501,0.231853,0.102273,0.104149,0.424077,0.473634,0.763313,0.178021,0.150934,0.480962,0.401563,0.461696,0.140035,0.144235,0.221591,0.238738,0.363489,0.134017,0.0836143,0.191675,0.299661,0.210515,0.0801999,0.0495852,0.576361,0.544643,0.677453,0.184237,0.132972,1.05003,0.862422,0.943297,0.517635,0.144328,0,280,,,,,,,
