0.715144,0.559652,0.288222,0.324598,0.304863,0.79007,0.545614,0.193845,0.373339,0.282511,0.171179,0.144598,0.213633,0.102121,0.0968306,0.439869,0.338227,0.302413,0.404211,0.37212,0.419731,0.309217,0.268596,0.453718,0.166059,0.323018,0.348488,0.449851,0.142116,0.100347,0.22145,0.18021,0.226761,0.146942,0.0733784,0.411898,0.187772,0.611352,0.360952,0.138164,1.09303,0.269096,1.15193,0.675353,0.202537,1.61582,0.330285,0.378464,0.597052,0.270786,1.16181,0.20797,0.504008,0.314552,0.436294,0.762944,0.304738,0.18024,0.249369,0.167464,1.26447,0.323724,0.2933,0.274042,0.145982,2.23377,0.622566,0.40693,0.58971,0.306217,0,5
0.689035,0.582871,0.737455,0.399371,0.343832,0.677294,0.781586,0.371894,0.331347,0.291079,0.231516,0.169291,0.415569,0.118136,0.12382,0.475288,0.575851,0.523967,0.245506,0.491764,0.392095,0.455754,0.226184,0.392682,0.210171,0.304446,0.333427,0.325647,0.192081,0.103606,0.178225,0.255225,0.201653,0.147579,0.0724571,0.435906,0.248269,1.07665,0.425885,0.0978896,0.682827,0.455213,1.5403,0.709687,0.186752,0.95955,0.377638,0.954173,0.492797,0.402719,0.611981,0.231279,1.04372,0.51637,0.343798,0.728934,0.342195,0.647627,0.291358,0.115756,0.750109,0.366408,0.509104,0.306035,0.111189,1.67191,0.326642,1.23856,0.432706,0.237115,0,10
1.67198,1.63104,1.39285,0.846804,0.209307,1.45159,1.23715,0.891614,0.670165,0.292154,0.497825,0.422064,0.412106,0.285053,0.101003,1.0467,0.8435,0.480465,0.339294,0.353007,0.386975,0.25699,0.415157,0.468326,0.254796,0.455832,0.323634,0.201508,0.206124,0.107279,0.197269,0.345803,0.294399,0.161885,0.0891851,0.43434,0.66865,0.796483,0.298789,0.0810572,0.706891,1.22544,1.4499,0.398972,0.159632,0.699506,1.96934,2.20483,0.285599,0.388366,0.414641,1.18119,1.32788,0.588219,0.257547,0.581043,0.74235,0.922724,0.404485,0.0859185,0.501216,1.30781,1.02888,0.496204,0.130515,1.3235,1.58908,1.87532,0.834905,0.176695,1,15
2.59232,1.97675,1.26036,1.02602,0.179848,2.18294,1.40521,0.794998,0.672409,0.305356,0.501841,0.613076,0.616949,0.325031,0.0675,1.28205,0.81386,0.228627,0.352219,0.281952,0.565136,0.330657,0.517698,0.582339,0.219107,0.621128,0.366189,0.325092,0.289567,0.1214,0.265627,0.341339,0.399327,0.175464,0.138018,0.401419,0.997002,0.581151,0.173181,0.113655,0.98255,1.54576,1.58221,0.291637,0.185363,1.3087,3.10626,4.07247,0.294227,0.324154,1.00484,2.29394,2.74087,0.468849,0.289819,0.834103,1.1147,1.2207,0.49896,0.156043,1.48355,3.46078,3.18153,0.720053,0.128209,2.99617,3.04191,2.77423,1.1319,0.216271,0,20
11.5748,1.73879,0.678686,1.00225,0.224681,3.7693,1.52461,0.750352,0.570879,0.201335,0.35466,0.266951,0.396738,0.268044,0.0694076,0.568474,0.609609,0.308886,0.441919,0.248686,0.439717,0.46297,0.280675,0.594147,0.243092,0.887394,0.37375,0.398215,0.298925,0.108149,0.301542,0.219099,0.454989,0.176778,0.140141,0.412865,0.321306,0.311287,0.276368,0.109186,0.918573,0.496373,0.806164,0.30288,0.179561,1.29036,0.839453,1.53452,0.524577,0.287117,0.739727,1.13415,1.60064,0.316716,0.339948,0.794966,0.509722,0.734692,0.400513,0.183245,1.77317,2.40651,1.92066,0.499389,0.14096,24.8424,3.96448,1.80058,0.735941,0.241632,0,25
18.4024,1.14665,0.885438,1.14382,0.244356,5.70643,1.09342,0.826076,0.504931,0.194215,0.532087,0.207853,0.172058,0.300763,0.0958822,0.628598,0.371447,0.326892,0.552962,0.306913,0.301798,0.227965,0.248659,0.310612,0.226211,0.443686,0.207029,0.151756,0.176621,0.109059,0.223045,0.148295,0.221885,0.166651,0.0891212,0.384449,0.17795,0.553468,0.441845,0.0971054,0.665616,0.33258,1.59248,0.546504,0.161426,0.580198,0.895545,1.89768,0.665736,0.229784,0.675961,0.818444,1.4489,0.33346,0.29402,0.94654,0.500334,0.354941,0.373694,0.145075,1.72008,1.1339,1.22968,0.419351,0.161161,37.6818,3.18744,1.26582,0.526338,0.174627,0,30
3.77418,0.796048,1.48119,0.91494,0.189013,1.96152,1.17486,0.982506,0.56941,0.22042,0.763806,0.250786,0.222673,0.267343,0.0609,1.10726,0.835881,0.543935,0.414779,0.282046,0.646853,0.322916,0.354818,0.286749,0.196125,0.566267,0.368642,0.200646,0.196066,0.137389,0.254723,0.323781,0.206467,0.203563,0.0997222,0.401691,0.501028,0.910105,0.439833,0.0899657,0.658251,0.907622,2.53287,0.680798,0.168259,0.863588,1.63105,3.42863,0.827494,0.204252,0.992231,1.70643,1.64009,0.348825,0.286104,0.998817,0.737928,0.50384,0.35656,0.0961574,1.18996,2.52178,1.25247,0.332451,0.126793,6.32965,1.57024,1.1547,0.488416,0.121831,0,35
1.40646,1.14724,0.930321,0.841422,0.177078,0.862758,1.251,0.86558,0.423878,0.310024,0.844379,0.273886,0.220038,0.332306,0.0575805,0.879917,0.927746,0.707351,0.441048,0.303167,0.609698,0.405627,0.852322,0.443894,0.140936,0.725562,0.47047,0.75152,0.230049,0.0940791,0.322819,0.441886,0.672117,0.16738,0.0878139,0.476018,0.618264,0.449902,0.349745,0.0690757,0.910625,1.34331,1.10392,0.521263,0.0863702,1.14172,2.7188,1.8777,0.598608,0.285327,0.842258,2.33301,0.911102,0.565869,0.200672,0.952027,0.814996,0.426063,0.433379,0.0738348,0.997381,3.2959,1.46337,0.59935,0.13644,1.62976,1.65981,1.19057,0.934531,0.132182,1,40
0.422616,0.696833,0.981831,0.931919,0.111611,0.256998,0.97303,1.03846,0.496619,0.29249,0.196001,0.108416,0.280229,0.343665,0.0713915,0.309372,0.564468,0.937076,0.422236,0.204717,0.236129,0.290116,0.915719,0.415821,0.11391,0.332859,0.457008,0.561261,0.26571,0.0808672,0.205759,0.527993,0.537789,0.184985,0.0995486,0.278009,0.931066,0.343599,0.393455,0.106499,0.664781,1.90015,0.84744,0.628673,0.117766,0.800963,3.63017,2.71951,1.02931,0.408815,0.332523,2.88268,1.65619,1.01177,0.162544,0.337374,0.562773,0.599822,0.554012,0.0956363,0.45222,4.243,2.45113,1.1005,0.188524,0.654273,1.62766,1.84917,1.16704,0.156193,0,45
1.06303,0.927687,1.18386,0.532369,0.149988,0.606126,0.768491,0.673167,0.486142,0.257188,0.157761,0.281362,0.313636,0.173689,0.0692596,0.277639,0.390725,0.457113,0.379361,0.281391,0.295557,0.146889,0.62381,0.391056,0.136125,0.266478,0.52188,0.232109,0.173432,0.0802137,0.161879,0.644319,0.387558,0.143087,0.0997932,0.307652,0.799583,0.377813,0.23527,0.145161,0.404859,1.1898,0.773948,0.401757,0.212789,0.480371,0.935843,2.05409,0.624588,0.396176,0.241433,1.07673,1.36945,0.489631,0.268566,0.113159,0.743136,0.751329,0.32297,0.0931158,0.447969,1.39727,1.8134,0.585103,0.183139,1.53149,1.40764,1.90676,0.606512,0.1731,0,50
